TOTALLOAD,WIND,SOLAR
46436.527,0.22001521,0.0
44733.22,0.23937681,0.0
32953.17,0.5284601,0.0
31509.775,0.49439472,0.0
31386.42,0.5085315,0.0
32901.21,0.54443944,0.0
33908.71,0.53888285,0.0
35016.562,0.55780303,0.0
37831.297,0.5529438,0.0
38939.05,0.55754083,0.0
39530.047,0.5591726,0.12985301
40392.83,0.6186358,0.14511324
40361.543,0.65752965,0.1771889
40246.24,0.65639764,0.30714494
40411.543,0.67247045,0.4854343
41151.863,0.6743129,0.63252145
41505.605,0.67602915,0.4480421
40919.08,0.732931,0.38462138
40965.71,0.74324524,0.36468714
42176.48,0.75906074,0.24063884
42500.527,0.7886303,0.049772955
42840.844,0.7945918,0.0
43319.75,0.7820744,0.0
41333.4,0.74848586,0.0
38701.625,0.7601946,0.0
37292.598,0.75288963,0.0
46700.387,0.375296,0.0
44858.758,0.34638014,0.0
43705.586,0.34705213,0.0
43180.457,0.32847968,0.0
44906.633,0.3222649,0.0
45531.395,0.3040205,0.0
47180.25,0.29196653,0.027354568
48693.793,0.29439586,0.285683
52528.137,0.3149698,0.3503731
55927.98,0.41327915,0.51842016
59225.914,0.35634032,0.6581467
62058.375,0.36482233,0.75346416
64755.53,0.38343778,0.79414517
65935.91,0.4199704,0.7459254
66445.6,0.46723112,0.67094755
67462.1,0.4347773,0.60623926
67207.81,0.45816785,0.5733556
65540.59,0.46161464,0.518401
63049.86,0.43301836,0.22813015
61569.523,0.43653262,0.0
59200.406,0.4844741,0.0
55953.605,0.56641567,0.0
52522.19,0.580026,0.0
49644.504,0.59992945,0.0
47159.414,0.2944726,0.0
44882.727,0.32023194,0.0
44191.18,0.31656915,0.0
43957.984,0.3280175,0.0
45190.977,0.29541075,0.0
46161.277,0.25484824,0.0
48061.84,0.20701936,0.07547657
51759.914,0.13439015,0.40904915
56478.625,0.124103494,0.7060215
60829.324,0.13017832,0.88584393
65208.055,0.10777167,0.872304
69384.41,0.08776068,0.8735813
73045.87,0.08729432,0.9192598
74727.06,0.0900243,0.87634766
75986.37,0.11040332,0.92524374
76885.125,0.12555104,0.8911623
75934.56,0.15887168,0.88335
74133.28,0.1511177,0.7184176
71294.95,0.17137961,0.4414271
68425.36,0.20355444,0.11234942
65489.785,0.28536218,0.0
60739.934,0.36577016,0.0
55829.32,0.45115313,0.0
52767.13,0.4369651,0.0
38056.18,0.6559525,0.0
37004.152,0.62901336,0.0
35998.727,0.5942502,0.0
35570.496,0.5647216,0.0
37074.88,0.55357665,0.0
40034.258,0.5087827,0.0
42973.918,0.46176425,0.07154293
44088.008,0.44604266,0.32900953
45567.035,0.4430666,0.37234023
47643.824,0.5340604,0.49302888
48456.996,0.5333975,0.56569517
49793.805,0.5443848,0.5624447
50647.445,0.5427843,0.6731855
51709.457,0.5294306,0.74178785
52363.117,0.5496531,0.67862564
53008.395,0.5579389,0.6254704
53188.375,0.5308505,0.44240105
54258.703,0.5047139,0.19820818
52337.863,0.46416125,0.16787691
49937.832,0.38129663,0.0
49876.95,0.37361807,0.0
46412.05,0.37923467,0.0
43743.016,0.3214329,0.0
41102.734,0.32468885,0.0
36582.71,0.72158116,0.0
34775.445,0.7271739,0.0
33363.49,0.72274566,0.0
33891.38,0.66421366,0.0
33464.15,0.6281199,0.0
33571.31,0.62268275,0.0
36413.066,0.6633555,0.0
37741.562,0.6452454,0.0
39291.285,0.58702356,0.055470444
39753.703,0.56316966,0.42617095
41142.87,0.55799395,0.6995245
42589.58,0.57180876,0.67099553
42283.07,0.59515995,0.7333893
42243.625,0.53879553,0.6926354
41866.516,0.56916684,0.7051255
41935.664,0.56244135,0.5853235
42058.758,0.6023302,0.35333747
41934.832,0.5773445,0.14831768
44541.1,0.6029007,0.0116767585
44845.688,0.6648732,0.0
43966.258,0.6838003,0.0
43596.85,0.6742896,0.0
41044.48,0.6677126,0.0
37900.484,0.6267372,0.0
46506.4,0.36295578,0.0
44513.17,0.33699793,0.0
43310.895,0.32185864,0.0
42455.195,0.30429503,0.0
42474.805,0.2739982,0.0
43267.957,0.22268055,0.0
44758.344,0.20566025,0.09324141
48038.176,0.19268988,0.5253901
52006.98,0.17579943,0.79206383
55543.215,0.17909572,0.81991595
59670.96,0.15966113,0.9294239
62144.77,0.14379877,0.87260985
64068.906,0.14879286,0.86375505
65478.273,0.15685251,0.8959931
67230.61,0.14244379,0.83246267
67882.8,0.19502576,0.7577311
68516.68,0.23112412,0.6573484
66829.09,0.2911987,0.46458083
64098.457,0.33877978,0.23164265
61590.41,0.36643893,0.0
59591.914,0.35796902,0.0
55878.97,0.35870418,0.0
52441.37,0.36364448,0.0
49030.516,0.3803355,0.0
49865.93,0.46687302,0.0
48136.65,0.4647387,0.06973292
47989.434,0.3927148,0.0
47344.54,0.40584248,0.0
47014.64,0.4468366,0.0
49350.797,0.44245684,0.0
51018.668,0.47458452,0.0
53221.133,0.49817646,0.15484966
56092.812,0.5509748,0.31362432
57644.047,0.56695944,0.5528586
58907.83,0.5073574,0.59205675
60741.957,0.49567,0.6714595
62440.723,0.4675345,0.60119
64135.203,0.46316278,0.5649002
63120.35,0.4248986,0.504355
61820.094,0.39758274,0.34819895
60876.11,0.36745,0.16928256
60110.406,0.41721112,0.0
59423.523,0.4425713,0.0
56638.9,0.4829311,0.0
54175.68,0.38455418,0.0
51657.438,0.36231512,0.0
48806.22,0.35879055,0.0
46940.227,0.33796626,0.0
47875.88,0.3971319,0.0
46597.98,0.3519319,0.0
44719.047,0.29628086,0.0
43652.51,0.29537448,0.0
43751.39,0.30875957,0.0
44259.57,0.30373496,0.0
45632.785,0.2674791,0.109001055
49426.7,0.19761112,0.4811877
53914.703,0.1962544,0.87643194
58891.945,0.16439605,0.928852
63694.945,0.15039647,0.97179234
67044.42,0.14180352,0.92063195
69995.72,0.16420358,0.9548349
71842.2,0.18119955,0.92151374
72774.66,0.20964497,0.86758876
72576.086,0.24834913,0.8572559
71870.766,0.24752359,0.7012114
69670.05,0.25210863,0.51374686
66808.43,0.27121058,0.28803766
64140.51,0.29973927,0.032751128
61890.836,0.37192416,0.0
57648.79,0.4327289,0.0
54201.62,0.4561539,0.0
51231.82,0.47182107,0.0
34809.586,0.35405412,0.0
34104.73,0.36398128,0.0
33692.27,0.40824243,0.0
34370.312,0.43850335,0.0
34654.105,0.48634088,0.0
37472.934,0.52877754,0.0
41225.54,0.4957934,0.0
42179.52,0.43828264,0.022996813
42290.38,0.42733935,0.22480321
42903.816,0.42746282,0.28957728
42979.848,0.45216653,0.17757288
42910.36,0.4926382,0.20435122
43681.35,0.49306247,0.15839387
43667.375,0.53523505,0.09084861
43505.473,0.61203164,0.13865387
44173.703,0.6534096,0.16415313
44616.746,0.6535997,0.15775101
45157.195,0.6187113,0.078876734
46412.504,0.6218884,0.0
45916.15,0.6586687,0.0
44847.094,0.6906273,0.0
42712.44,0.66001785,0.0
39400.02,0.6212382,0.0
37700.43,0.59752107,0.0
50453.82,0.18852377,0.0
48968.85,0.1721857,0.0
47330.34,0.17856838,0.0
46815.57,0.15591942,0.0
46528.9,0.1408633,0.0
48755.785,0.1079373,0.0
50290.027,0.092786275,0.11465919
54975.758,0.06351025,0.55448633
58859.715,0.07230404,0.7230208
62995.457,0.071476616,0.8381661
67174.48,0.066676855,0.9176329
70824.34,0.07761247,0.9988677
72335.22,0.09079247,0.9254635
73208.15,0.10001169,0.9581201
73459.016,0.11272623,0.840765
72969.375,0.13344753,0.8647849
71976.31,0.16721404,0.81685907
69279.97,0.19775307,0.80496746
66633.16,0.17796586,0.4279093
63615.918,0.20664914,0.0
60431.086,0.20483227,0.0
56196.438,0.22744055,0.0
53869.41,0.2547203,0.0
50521.984,0.266891,0.0
42515.562,0.6257972,0.0
41519.36,0.6175262,0.0
40877.35,0.6028073,0.0
40986.523,0.61803,0.0
41834.824,0.63514715,0.0
44762.57,0.5691041,0.0
48697.297,0.5803709,0.0
49984.582,0.54457575,0.0
49143.77,0.53831416,0.14396492
48855.215,0.5024543,0.58155006
47338.082,0.52314174,0.6138625
46131.734,0.51747656,0.6275304
44750.934,0.48123568,0.7176338
44452.19,0.37885454,0.65935296
43011.816,0.336392,0.6707215
42292.516,0.26190528,0.66677
42223.113,0.17913514,0.49571687
43339.73,0.1279441,0.0996423
45124.08,0.11756971,0.0
44845.117,0.11744937,0.0
44745.82,0.119251795,0.0
43761.836,0.12540498,0.0
42673.11,0.15176232,0.0
41255.04,0.15860522,0.0
48425.105,0.25667772,0.0
48287.598,0.29910234,0.0
48459.836,0.30724424,0.0
49041.965,0.29115266,0.0
50517.83,0.3279672,0.0
54838.297,0.33909696,0.0
60292.777,0.40853795,0.0
62561.098,0.4608125,0.0
60637.08,0.4330772,0.25207663
56517.21,0.4145233,0.6535876
53409.31,0.39973986,0.77045625
50623.516,0.5169864,0.5639739
48321.75,0.61279714,0.3676702
48169.387,0.68880785,0.404423
47731.582,0.67456204,0.42274678
46656.89,0.6896272,0.3359885
47575.4,0.6350089,0.2535096
50916.55,0.57816917,0.0
54183.688,0.61807066,0.0
52483.914,0.6962206,0.0
52334.332,0.720119,0.0
51293.676,0.68455297,0.0
47441.445,0.7441787,0.0
44055.74,0.68658435,0.0
40138.207,0.44011077,0.0
37911.984,0.44487065,0.0
37442.45,0.41166937,0.0
37644.375,0.3979933,0.0
37573.13,0.35496542,0.0
37216.56,0.31438598,0.0
38501.22,0.2887079,0.0
40436.95,0.29057834,0.2786316
43813.87,0.29476228,0.45235533
47213.91,0.31699392,0.6673509
49875.484,0.39101163,0.7326714
52131.6,0.42007276,0.8150184
52815.312,0.43014526,0.82966053
54077.902,0.42087066,0.735586
55436.48,0.44314542,0.67136925
55990.383,0.3952034,0.70598847
55562.566,0.4279041,0.7154432
55740.297,0.38400388,0.5513346
54702.227,0.3841005,0.21422413
53319.953,0.38699308,0.0
52195.27,0.46452993,0.0
49213.773,0.51775604,0.0
45807.3,0.5280994,0.0
43496.55,0.61220163,0.0
53456.117,0.51725775,0.0
50913.89,0.51538193,0.0
49611.652,0.49226677,0.0
49139.453,0.40142965,0.0
49241.688,0.3274293,0.0
51477.9,0.24577934,0.0
52837.195,0.18884893,0.14723182
55409.766,0.14427029,0.5058946
58645.754,0.12138468,0.6888376
63556.664,0.121817894,0.8620328
67253.67,0.09752514,0.8186072
70458.37,0.089399405,0.8451845
74595.76,0.09591943,0.951966
76794.09,0.14121307,0.9130098
77908.81,0.1925471,0.85292774
78343.67,0.25344512,0.7798056
78338.875,0.31345016,0.7179146
77771.09,0.36189273,0.6196781
74252.41,0.38907424,0.3534661
71351.34,0.33196425,0.0
69014.34,0.36160636,0.0
63954.24,0.39936015,0.0
59049.645,0.45189327,0.0
56626.1,0.3997051,0.0
37811.965,0.1820175,0.0
35373.492,0.1909633,0.0
34557.3,0.17212638,0.0
34707.91,0.20043296,0.0
34524.312,0.20646137,0.0
36159.617,0.21460128,0.0
36265.094,0.19095913,0.06307457
38080.75,0.122188225,0.3949964
40705.117,0.09714744,0.9050062
44445.21,0.0935353,1.0221529
49123.83,0.11225493,0.99879706
53280.926,0.12696314,1.0221977
57615.652,0.14412703,0.95976967
60727.32,0.20019712,0.96525776
63139.066,0.15412512,1.0163206
64831.51,0.1561229,0.9245067
64670.906,0.1660236,0.69921964
61681.867,0.1382889,0.33775654
57895.34,0.15720707,0.0
55519.58,0.2307108,0.0
51875.75,0.33134738,0.0
48639.902,0.4182848,0.0
44550.598,0.4608309,0.0
41855.918,0.5308027,0.0
37951.047,0.19767997,0.0
36176.61,0.19986647,0.0
35077.832,0.18169191,0.0
35545.6,0.17633705,0.0
35892.484,0.21704647,0.0
37350.215,0.24528639,0.0
38448.16,0.30325353,0.03348306
40086.258,0.2783903,0.45409286
42775.504,0.18616495,0.6377678
45264.434,0.1620254,0.7294329
47380.51,0.097813085,0.75918406
49663.555,0.10083698,0.7207296
52301.53,0.096816145,0.79451156
54357.887,0.07386151,0.75465554
56262.188,0.062455833,0.79977304
57323.723,0.056669056,0.62074417
57506.895,0.07778718,0.58028483
55330.43,0.093948305,0.45970654
53320.875,0.1558626,0.18307966
51263.727,0.19205151,0.0
48550.246,0.20534763,0.0
45009.766,0.24740297,0.0
41194.29,0.26697835,0.0
39178.1,0.27296007,0.0
36360.547,0.6766766,0.0
35620.3,0.6910357,0.0
35354.367,0.66489005,0.0
36440.86,0.6436455,0.0
36237.234,0.62335396,0.0
39222.67,0.632051,0.0
44145.773,0.61888945,0.0
44428.184,0.57732767,0.0
43892.004,0.4857441,0.3109241
43353.78,0.40012696,0.59833276
43457.008,0.34089375,0.72282076
42967.273,0.29419464,0.770314
43163.4,0.26633283,0.78820115
43650.215,0.2467449,0.7622168
43474.508,0.2785569,0.7306598
43155.457,0.2648233,0.62479144
42859.207,0.3188511,0.28096595
43588.145,0.3551694,0.014115378
43201.594,0.41202947,0.0
43168.227,0.5197926,0.0
42852.63,0.6033661,0.0
41222.32,0.60823226,0.0
39589.22,0.601353,0.0
37264.766,0.58993775,0.0
42386.176,0.2614182,0.0
41289.195,0.21622801,0.0
41991.625,0.21106692,0.0
41720.812,0.17278565,0.0
42049.133,0.16045888,0.0
44273.35,0.15898277,0.0
47262.184,0.14874758,0.0
48169.09,0.14464459,0.0
48729.15,0.12325727,0.11569473
48351.344,0.0960577,0.2964773
48341.64,0.07467104,0.46806514
46799.88,0.08031463,0.5809594
45321.45,0.065642744,0.472597
44346.008,0.08570715,0.51502496
43593.87,0.08571035,0.6643709
42712.957,0.08791925,0.6213152
43362.355,0.09681685,0.51086247
45607.336,0.14465463,0.15587635
46415.848,0.19087182,0.0
46631.27,0.25759447,0.0
45348.117,0.29013246,0.0
44441.797,0.29088867,0.0
43076.348,0.3551155,0.0
41999.445,0.3701626,0.0
48457.836,0.47105902,0.0
46648.56,0.4204908,0.0
45254.64,0.4387968,0.0
44605.15,0.33082855,0.0
44920.043,0.29592,0.0
44661.477,0.21980028,0.0
46981.688,0.16844311,0.1412682
52301.797,0.16082731,0.7377263
56710.125,0.14268422,0.87328553
61421.223,0.14315325,0.8483257
65696.77,0.08672012,1.0189111
68429.39,0.06511325,1.0061163
71287.12,0.06387641,0.9411742
72034.05,0.07679542,0.98409194
73349.45,0.087481685,0.9284972
73290.3,0.111626,0.8549981
73413.64,0.14630786,0.8273719
71472.57,0.21046585,0.8430095
68479.234,0.26600298,0.46777165
64612.805,0.30774415,0.0
62516.17,0.32947883,0.0
59424.336,0.39604998,0.0
55880.723,0.46207258,0.0
52937.703,0.4999472,0.0
40810.938,0.69328815,0.0
40548.98,0.6608271,0.0
39986.867,0.6481366,0.0
39848.03,0.62300843,0.0
41694.047,0.6124412,0.0
43814.746,0.6275688,0.0
44446.39,0.58622843,0.0694241
46731.746,0.5750767,0.19322774
49204.367,0.5504688,0.3470651
52887.04,0.4459352,0.49154735
54812.395,0.47440052,0.6631323
57753.297,0.32313228,0.84618056
59493.734,0.26679036,0.7395962
61455.242,0.20338246,0.85707796
62645.883,0.1609105,0.90963006
62265.098,0.24665372,0.7920648
61116.938,0.26492292,0.769367
58167.9,0.29895476,0.33149946
57784.582,0.35563925,0.0424383
55406.65,0.40950593,0.0
51731.492,0.40236717,0.0
48554.555,0.3610226,0.0
45747.54,0.41383737,0.0
43501.035,0.3909707,0.0
38693.51,0.27078107,0.0
37202.586,0.2308133,0.0
36497.29,0.20894696,0.0
37571.285,0.19831778,0.0
39481.508,0.15410016,0.0
43629.176,0.14455259,0.0
44226.258,0.14336388,0.1442162
44673.65,0.12946405,0.44017547
45423.062,0.133266,0.65237415
46455.254,0.13479252,0.7544172
47836.664,0.16699071,0.7436929
48990.77,0.16176161,0.84060293
49838.402,0.1675899,0.759159
50021.5,0.2302597,0.66629636
50084.406,0.2330387,0.6040687
49031.906,0.2540336,0.51329976
49034.242,0.28330272,0.38052124
47762.6,0.3204346,0.30358213
46859.68,0.3048508,0.08611974
47684.25,0.34716696,0.0
46386.414,0.37262443,0.0
44461.902,0.446591,0.0
41600.668,0.45283806,0.0
39364.805,0.47529012,0.0
51176.516,0.6675008,0.0
49573.008,0.6834539,0.0
47569.297,0.6996067,0.0
47426.684,0.6748716,0.0
47093.406,0.6690043,0.0
47326.074,0.6691725,0.0
47848.367,0.64255846,0.11095144
52185.074,0.60840994,0.4300335
55911.945,0.6533266,0.5804655
59880.29,0.58476,0.6577055
63477.65,0.5564652,0.7077488
66649.22,0.5334096,0.77047116
69503.24,0.5250234,0.86269087
72055.68,0.4667316,0.92334217
74400.19,0.43422484,0.8531943
74939.87,0.44444144,0.8470997
74357.375,0.45692986,0.85688895
72103.234,0.47406366,0.6534969
70181.695,0.50821817,0.27831867
67058.68,0.5221863,0.0
64267.734,0.5867354,0.0
59984.35,0.61898124,0.0
56897.77,0.66496,0.0
54813.98,0.66543406,0.0
36054.477,0.11675378,0.0
35905.016,0.11968313,0.0
35931.383,0.14377221,0.0
36799.523,0.15918542,0.0
38815.35,0.15712434,0.0
41784.72,0.13028587,0.0
43909.65,0.13322558,0.0
44549.406,0.12636386,0.0
44019.34,0.12608813,0.39095506
43549.324,0.12709768,0.7462514
43063.56,0.15126681,0.7168542
41590.3,0.20996606,0.702066
41506.207,0.24735992,0.64398474
41608.688,0.24107827,0.5720572
41002.703,0.288737,0.47473133
41033.734,0.28803837,0.41674006
41144.715,0.29382673,0.25399593
42221.61,0.29735446,0.0
43227.066,0.3526112,0.0
42383.5,0.4199709,0.0
41458.844,0.46622917,0.0
39854.39,0.46577212,0.0
38686.1,0.43800578,0.0
37853.184,0.44087946,0.0
34906.406,0.4608973,0.0
33709.008,0.4832886,0.0
33278.316,0.49469182,0.0
33409.957,0.5329293,0.0
34270.523,0.572557,0.0
36829.703,0.6308015,0.0
40250.027,0.6469683,0.0
41644.797,0.6857411,0.0
42061.094,0.66969454,0.09576676
42672.1,0.6675062,0.32082322
43098.605,0.71057624,0.27168724
43532.348,0.74491334,0.40204805
43266.254,0.7434907,0.51619816
44372.88,0.72560024,0.6427457
44116.27,0.6709595,0.6762627
43963.21,0.6216517,0.7814946
44087.71,0.5814292,0.50763613
44727.496,0.55107254,0.027025253
46278.266,0.5316782,0.0
46127.895,0.5254372,0.0
44893.023,0.5141209,0.0
43223.207,0.51731026,0.0
42212.152,0.52032197,0.0
39892.027,0.4631567,0.0
39725.42,0.27599826,0.026004672
37815.17,0.2693959,0.0032026619
37303.164,0.25404766,0.0
37300.77,0.2897338,0.0
37159.23,0.29063168,0.0
37343.727,0.33932605,0.0
37845.49,0.34568307,0.12471085
39614.336,0.3156083,0.20473596
42131.324,0.3067178,0.16986966
43731.758,0.3076876,0.39493668
46454.88,0.22395115,0.58993167
47284.82,0.24500181,0.69032705
48991.492,0.25642607,0.7279757
49153.914,0.34222037,0.6199818
50739.566,0.35229892,0.62974906
51435.87,0.363534,0.40967077
52081.254,0.3658249,0.2603452
51332.37,0.3759493,0.24470094
50589.527,0.3286919,0.0396204
50036.37,0.40802512,0.026282445
47998.664,0.4267298,0.0
47721.344,0.51901096,0.0
45366.984,0.52820724,0.0
43128.89,0.5387189,0.0
39222.17,0.44351634,0.0
38178.867,0.388534,0.0
37500.48,0.36118448,0.0
37573.297,0.2966921,0.0
39346.35,0.26726547,0.0
41675.3,0.26692978,0.0
44653.902,0.25816426,0.0
45445.598,0.25281405,0.0
45971.39,0.23011388,0.042826608
47789.023,0.24446325,0.19272777
48976.637,0.22696367,0.27964944
49767.234,0.22140251,0.3750416
50718.938,0.16966909,0.36726218
51905.312,0.18762022,0.4207164
51806.566,0.20785844,0.520232
52244.867,0.24924581,0.48077005
52237.36,0.26040152,0.39503175
52323.234,0.30885884,0.15331951
52698.332,0.29595235,0.0
52699.973,0.34324098,0.0
51245.223,0.3981373,0.0
48830.97,0.448071,0.0
46249.09,0.44644117,0.0
43676.617,0.46605304,0.0
48634.27,0.45890334,0.0
46695.008,0.46208194,0.0
46881.49,0.41663334,0.0
46792.61,0.3720061,0.0
47869.453,0.37916243,0.0
49699.105,0.42640612,0.0
51802.86,0.44963843,0.0
53194.637,0.44333357,0.037320644
53948.492,0.4387205,0.32361096
53786.734,0.3704618,0.6167047
52019.02,0.39098018,0.72231054
50244.508,0.3555167,0.7594797
48580.133,0.3922536,0.7053764
46719.848,0.3650085,0.73861
45016.535,0.3268874,0.823022
43550.41,0.28176072,0.9405488
43353.25,0.2824102,0.93736154
44427.605,0.23410358,0.5113334
45419.066,0.20811358,0.022259563
46069.32,0.20851955,0.0
46224.16,0.20695004,0.0
45595.31,0.22952856,0.0
45325.97,0.28255758,0.0
44894.504,0.26738435,0.0
50572.043,0.419013,0.0
47711.473,0.40826342,0.008022502
47458.242,0.38873264,0.0
46783.85,0.35844666,0.0
47991.527,0.29886934,0.0
47531.13,0.24597456,0.0
48703.31,0.20762397,0.07851787
53859.824,0.14924881,0.31813347
58526.36,0.15393448,0.7189269
62587.89,0.09732268,0.851887
66194.39,0.07180512,0.8463418
71215.55,0.065150805,0.89863074
74576.73,0.071315594,0.8571551
76312.3,0.07309846,0.821788
78097.51,0.09234675,0.79522526
78062.25,0.1267885,0.7090633
77395.74,0.16281606,0.7365632
75285.945,0.17835535,0.5547946
72070.65,0.18152978,0.23454875
70188.71,0.17529011,0.0
66561.984,0.19202684,0.0
61594.68,0.16427056,0.0
59253.508,0.16911204,0.0
55964.44,0.16207609,0.0
38812.47,0.107448705,0.0
36473.39,0.10464113,0.0
36044.223,0.09283284,0.0
36264.11,0.11404956,0.0
36899.01,0.14031816,0.0
38691.61,0.1393417,0.0
40206.926,0.12953866,0.22024922
42106.86,0.09290754,0.68111545
45599.754,0.079479806,0.8180657
50185.582,0.1028092,0.9472791
54784.477,0.09232353,0.9278643
57861.14,0.098340414,0.92884386
60239.79,0.107686296,0.915158
62138.29,0.13807051,0.92457354
63439.145,0.1375597,0.885822
64127.566,0.14499801,0.9413757
63548.992,0.17873743,0.79813874
62825.293,0.21863987,0.72384375
60278.582,0.23173985,0.42895436
57462.055,0.27589846,0.11593738
54583.89,0.31003907,0.0
51482.582,0.4270981,0.0
48257.777,0.43273562,0.0
44661.477,0.5199268,0.0
39237.594,0.26549613,0.0
38231.703,0.23072019,0.0
37564.457,0.2242443,0.0
37944.363,0.22934723,0.0
39043.492,0.2465815,0.0
40493.125,0.23703602,0.0
43879.715,0.25035283,0.0
45231.996,0.29021952,0.0
46151.613,0.29676616,0.106902234
46597.168,0.34686834,0.3300752
46978.246,0.3268834,0.46946543
47227.15,0.30954576,0.47641987
46490.375,0.2955673,0.48131013
45667.703,0.27064487,0.44636315
45211.08,0.29740366,0.3709007
45148.043,0.313901,0.33004677
45259.613,0.29223415,0.28548157
46488.957,0.26864514,0.22884068
47433.95,0.20333132,0.05793193
46804.105,0.2163147,0.0
46086.508,0.21090406,0.0
44142.168,0.28371325,0.0
42166.85,0.29870474,0.0
40899.008,0.33172914,0.0
36423.535,0.690305,0.0
34922.742,0.6665648,0.0
34230.62,0.6180006,0.0
33922.54,0.6077471,0.0
35055.85,0.6110201,0.0
36756.062,0.6082705,0.0
38252.426,0.5876746,0.08432404
40125.055,0.5831769,0.4696998
41910.066,0.5690719,0.7368233
43140.508,0.61456805,0.69181395
44402.332,0.64549893,0.75039977
45432.33,0.6136835,0.728981
