TOTALLOAD,WIND,SOLAR
36901.883,0.2732647,0.59195614
38640.785,0.2032644,0.7275417
40324.082,0.13162929,0.7488594
41549.445,0.11682972,0.78274286
43062.6,0.10414518,0.8384012
45346.117,0.109602444,0.7623397
46655.15,0.14794381,0.7792388
47364.582,0.14978303,0.6941124
47723.387,0.16164565,0.5624032
46837.63,0.21372576,0.4373888
46666.65,0.24789162,0.15673895
46242.47,0.2725156,0.0
44842.37,0.31802866,0.0
42372.754,0.36656874,0.0
40151.215,0.3746555,0.0
37268.4,0.39993012,0.0
41046.734,0.6491042,0.0
40203.36,0.5992323,0.0
39780.48,0.59486043,0.0
40693.734,0.6296479,0.0
42189.793,0.63907063,0.0
44003.883,0.6285383,0.0
46378.977,0.6248226,0.0
48242.29,0.57884413,0.0
49107.086,0.5298056,0.2190543
49774.37,0.50389427,0.49954903
50463.94,0.4945243,0.6435065
50273.664,0.43488774,0.6655459
50100.914,0.37491947,0.6857892
50440.445,0.3519161,0.7382207
50574.273,0.25999442,0.7372328
50331.477,0.2570427,0.7196382
49519.17,0.17412806,0.5253595
49896.84,0.13589127,0.040978625
51905.85,0.11500532,0.0
51589.703,0.13503563,0.0
49917.457,0.15422268,0.0
48601.52,0.17488192,0.0
46426.133,0.23939742,0.0
44773.637,0.27666515,0.0
33726.79,0.475876,0.0
32751.07,0.4526382,0.0
33162.09,0.47028863,0.0
34480.2,0.5101718,0.0
35298.797,0.50511557,0.0
37140.297,0.5604658,0.0
39467.133,0.53582585,0.0
40024.098,0.5640589,0.082317375
40947.664,0.5779054,0.36084726
41646.246,0.60249376,0.32696152
40929.61,0.6612945,0.33471662
40068.125,0.63779753,0.43389845
40841.887,0.6700346,0.54993594
41432.508,0.6740135,0.6048157
41489.336,0.6983679,0.43150148
41002.547,0.7557304,0.39967862
40834.375,0.77898663,0.35193807
41346.47,0.7756012,0.17689493
41029.062,0.8139734,0.0
42634.746,0.809266,0.0
42369.344,0.80301785,0.0
40500.0,0.7671187,0.0
38676.145,0.79293823,0.0
36515.523,0.76527345,0.0
46751.203,0.418739,0.0
44823.754,0.3623856,0.0
43288.086,0.3886946,0.0
42525.727,0.36617053,0.0
44279.246,0.36211768,0.0
45237.5,0.34312585,0.0
46923.207,0.32965073,0.051203698
48656.18,0.34121034,0.3287277
51906.023,0.35531893,0.4054482
55180.594,0.42267084,0.5151134
58794.65,0.37521955,0.6750897
62117.367,0.35029984,0.7285924
64862.918,0.36758476,0.7282517
66612.07,0.38015297,0.7071297
67273.83,0.44534814,0.6157613
67609.0,0.4678294,0.552534
67013.93,0.47535193,0.4933669
65300.89,0.50542647,0.48987544
63116.117,0.48859775,0.2424555
62098.676,0.4870914,0.0
59972.938,0.5296583,0.0
56762.273,0.5738124,0.0
52950.594,0.57409096,0.0
51073.727,0.56377095,0.0
48073.19,0.32328445,0.0
46028.785,0.3418058,0.0
46034.215,0.3752551,0.0
45016.023,0.35504192,0.0
45665.31,0.34635508,0.0
45974.46,0.30663624,0.0
46974.605,0.24731249,0.102736674
50516.277,0.16980855,0.38488248
54667.984,0.16358185,0.66853225
58781.07,0.15221712,0.79038155
63188.348,0.14090785,0.81352806
67944.37,0.13940962,0.8733419
71192.67,0.14673471,0.8553747
72934.586,0.13930942,0.8326254
73693.125,0.15248893,0.8395201
74990.89,0.16123101,0.77814305
74509.45,0.20796488,0.7532327
72394.91,0.22614582,0.57757807
69952.53,0.23106052,0.24524698
67406.164,0.26829985,0.0
65204.453,0.32706636,0.0
61127.883,0.3629239,0.0
56962.42,0.404251,0.0
53829.89,0.39169452,0.0
39126.375,0.69330657,0.0
37865.95,0.68415064,0.0
36739.094,0.6610483,0.0
36333.76,0.64575213,0.0
37186.113,0.6281906,0.0
39644.2,0.5663236,0.0
41912.934,0.51555103,0.0878783
43252.023,0.45971772,0.315817
45060.18,0.44323668,0.3834225
46930.84,0.5027168,0.4702008
47823.164,0.49650505,0.6258857
49417.723,0.49634162,0.6448168
51212.29,0.4761627,0.7699573
52439.133,0.4724505,0.8246614
53472.668,0.50218093,0.79160047
54098.773,0.572611,0.6646967
54499.79,0.55258,0.54495764
55186.785,0.57262075,0.30583015
54126.453,0.52412736,0.2025055
52145.906,0.45839998,0.0
51706.65,0.43890235,0.0
48504.957,0.45388734,0.0
45867.855,0.36279976,0.0
42900.79,0.34395516,0.0
36840.26,0.72662205,0.0
35119.836,0.7477136,0.0
33682.21,0.73694324,0.0
34107.79,0.6876253,0.0
33658.08,0.649872,0.0
33689.113,0.6492869,0.0
36682.523,0.68333614,0.0
38363.06,0.68295336,0.0
39942.58,0.6471214,0.02634652
40739.047,0.61259496,0.38156867
42159.793,0.6302598,0.5631509
42928.46,0.62859255,0.5769458
42617.695,0.6648294,0.66744745
42744.707,0.6312884,0.67875195
42674.344,0.678687,0.6304395
41808.535,0.690424,0.5306886
42430.38,0.7260978,0.37364733
42637.266,0.6836163,0.22896875
43640.797,0.7058142,0.0535594
44589.75,0.7524577,0.0
44188.723,0.7474326,0.0
43168.547,0.7072851,0.0
40531.004,0.70510006,0.0
38605.81,0.6760927,0.0
46019.727,0.3836163,0.0
44317.695,0.3545065,0.0
43561.79,0.3479165,0.0
42959.797,0.31790912,0.0
43412.836,0.2856598,0.0
44413.113,0.22541337,0.0
45201.36,0.20533986,0.082009956
47843.836,0.17757498,0.37806833
51455.62,0.17246966,0.655566
54675.24,0.18174009,0.7282722
58266.516,0.16885455,0.84609723
60330.22,0.14767821,0.7689303
62644.977,0.158961,0.80248976
64143.016,0.16335553,0.8231137
65844.01,0.15356672,0.7260535
66478.39,0.20166777,0.71684885
66712.82,0.22880206,0.5943146
65301.25,0.29234135,0.4528148
63293.3,0.34814802,0.20208582
60975.973,0.3827737,0.0
59042.137,0.35240686,0.0
56064.938,0.3824807,0.0
51887.69,0.37275362,0.0
48627.477,0.35844222,0.012904674
48505.887,0.5780804,0.0
47983.03,0.58167195,0.0
47758.72,0.5242513,0.0
47274.883,0.5246494,0.0
47380.145,0.5487635,0.0
49305.152,0.53567547,0.0
51548.637,0.5335161,0.0
53593.1,0.5337902,0.17659457
55594.703,0.561015,0.36512363
56518.28,0.5468212,0.6077808
57340.754,0.5057111,0.6792177
59165.25,0.4242504,0.7407391
61165.055,0.4437385,0.667362
61916.594,0.45887673,0.5751163
61005.33,0.43952265,0.53091294
60172.953,0.45485014,0.35971212
59132.562,0.40692598,0.23920894
58226.625,0.44816953,0.0
58249.336,0.5035609,0.0
55649.555,0.5409581,0.0
53971.188,0.45992506,0.0
50762.36,0.45449662,0.0
47951.445,0.43876824,0.0
46462.32,0.4378362,0.0
47420.52,0.48170996,0.0
45986.547,0.44393244,0.0
44172.918,0.35982892,0.0
44072.566,0.34555253,0.0
44602.32,0.3429582,0.0
44771.207,0.32371104,0.0
45201.85,0.25549823,0.10891472
48793.05,0.20311356,0.42299187
53113.01,0.20958237,0.8242854
57750.688,0.16939837,0.8980582
61750.03,0.15594327,0.9183289
65317.996,0.138259,0.90981126
68568.84,0.14847569,0.9474721
70253.64,0.15177567,0.89579487
72086.7,0.17017278,0.8921404
72709.32,0.22269087,0.86156225
72584.19,0.27101704,0.6974857
70435.25,0.2857911,0.49040967
67481.56,0.34440243,0.26137942
64509.547,0.36566448,0.008369222
62154.887,0.42569855,0.0
58124.75,0.47415724,0.0
53756.44,0.5279034,0.0
50951.883,0.52848995,0.0
34832.258,0.42333496,0.0
34268.688,0.43857598,0.0
33909.766,0.5055752,0.0
34234.41,0.5072667,0.0
34417.75,0.54100835,0.0
38240.477,0.5837394,0.0
42235.363,0.5629095,0.0
43514.53,0.5203487,0.0
43492.176,0.5183785,0.17305675
43260.2,0.54756016,0.23044804
43343.418,0.5705407,0.18157889
43287.84,0.6175926,0.22076951
43796.14,0.6390109,0.22677177
43815.246,0.6846552,0.16444391
43899.402,0.6990172,0.20617269
44510.43,0.67895126,0.22769305
45145.61,0.66982543,0.21456306
44976.188,0.6293575,0.187046
46406.457,0.6102729,0.0
46207.625,0.6558952,0.0
45186.207,0.69319737,0.0
43110.95,0.67967325,0.0
39576.41,0.655788,0.0
37411.723,0.6321587,0.0
50082.64,0.18416864,0.0
48822.055,0.16823712,0.0
47005.812,0.16294849,0.0
46506.574,0.1457345,0.0
47315.496,0.13725075,0.0
49557.92,0.12703109,0.0
50586.055,0.12523517,0.16553426
55077.715,0.10175385,0.5993463
58400.273,0.11182692,0.6645843
62851.023,0.1121128,0.7469591
67358.03,0.1160503,0.82634604
70595.26,0.15302001,0.8709178
71913.4,0.20173512,0.8311515
72634.3,0.21684623,0.8500141
72298.36,0.22646351,0.7635113
71647.8,0.26574838,0.7158209
70449.555,0.26903743,0.64089084
67132.46,0.28245258,0.679875
65464.633,0.2739448,0.37511075
63123.96,0.30275926,0.0
60597.82,0.273383,0.0
56787.223,0.26396754,0.0
53520.523,0.27815214,0.0
50417.35,0.29823908,0.0
42656.26,0.63627034,0.0
41972.54,0.62939733,0.0
41727.83,0.60726744,0.0
41806.957,0.60592514,0.0
44158.96,0.66292685,0.0
46780.61,0.6707916,0.0
50988.688,0.6581608,0.0
51955.832,0.5946271,0.0
50507.63,0.53371507,0.26907933
49611.156,0.49168563,0.6412472
48214.555,0.4554447,0.65189445
46529.867,0.49355134,0.68600845
45551.484,0.4463422,0.7510021
44433.516,0.37566793,0.65957916
42742.05,0.34344745,0.7249398
42461.652,0.2771638,0.72323537
42035.23,0.20235737,0.54855525
43561.953,0.12802222,0.13659264
45932.582,0.111980766,0.0
46408.883,0.10880443,0.0
46517.176,0.11219071,0.0
45613.215,0.12459396,0.0
44104.684,0.13628903,0.0
43251.418,0.14884081,0.0
48274.176,0.26460537,0.0
49512.73,0.28906697,0.0
50017.63,0.3121105,0.0
50511.0,0.29284352,0.0
52190.406,0.34410375,0.0
55379.78,0.37054566,0.0
61687.03,0.46370095,0.0
62861.72,0.56152254,0.0
60607.902,0.5086951,0.09614938
57556.062,0.45492777,0.49793664
54489.566,0.46272677,0.7121525
52386.938,0.58140993,0.52853835
51440.75,0.72513956,0.42561126
49963.434,0.7214583,0.46094283
50137.785,0.729107,0.41095465
48419.375,0.7188152,0.37866154
49233.68,0.667537,0.2490571
53370.023,0.657702,0.0
56044.32,0.69902366,0.0
54944.59,0.746649,0.0
53740.957,0.79369503,0.0
53597.117,0.7291702,0.0
48566.074,0.7520867,0.0
45162.805,0.71555233,0.0
42095.727,0.44455326,0.0
40136.766,0.44453144,0.0
39530.797,0.3983464,0.0
38870.688,0.37372926,0.0
38364.395,0.34817374,0.0
37950.0,0.31248963,0.0
39398.215,0.2837918,0.0
42322.55,0.32582727,0.274117
45294.69,0.32916516,0.47898304
48346.242,0.36352757,0.6133763
50526.15,0.43007845,0.7156731
52086.71,0.48316944,0.79645205
53498.78,0.46776128,0.8146168
54953.09,0.48602068,0.7810781
56444.387,0.5173786,0.7027278
56360.004,0.48718327,0.6436847
56510.168,0.5237187,0.58744955
56980.83,0.46948066,0.46343818
55777.953,0.45419252,0.22606543
53974.906,0.4650355,0.0
53677.055,0.5622977,0.0
50314.62,0.60380954,0.0
47830.94,0.6024912,0.0
44876.105,0.6312488,0.0
54668.285,0.5329137,0.0
52335.242,0.55486834,0.0
50711.027,0.5365701,0.0
50007.09,0.46354198,0.0
49892.582,0.38827384,0.0
51158.484,0.31209856,0.0
51616.48,0.25090683,0.20911908
54175.453,0.20940226,0.5422697
58044.03,0.16799873,0.6961733
62966.36,0.17044239,0.8668308
67525.516,0.14900187,0.864573
71694.88,0.11963089,0.92875254
74429.84,0.13411027,0.9605124
77088.83,0.15711929,0.88914347
76972.55,0.2234231,0.8618312
77692.21,0.27155104,0.7714424
77991.875,0.3474278,0.712363
77267.84,0.39663538,0.6205268
73272.87,0.4382251,0.32310057
70087.375,0.38833055,0.019728035
68336.11,0.41511288,0.0
63231.617,0.43444836,0.0
59417.582,0.46942586,0.0
56848.67,0.4376157,0.0
36885.28,0.1885902,0.0
34411.316,0.19121139,0.0
33789.516,0.15730874,0.0
33669.434,0.14733218,0.0
34004.336,0.16111183,0.0
35748.586,0.15065365,0.0
35823.758,0.12832308,0.024752855
37101.336,0.08653025,0.3844962
39915.81,0.07298285,0.88836074
43762.246,0.07113943,1.0097317
47899.08,0.08538916,0.99321043
52272.36,0.11405085,0.95548296
55905.164,0.13702942,0.9155526
58429.55,0.16371581,0.8961259
60818.418,0.13134854,0.90111744
63026.688,0.14117722,0.823722
62176.14,0.1541688,0.63017154
59988.152,0.15453626,0.24781282
57765.363,0.2017248,0.0
54779.285,0.30738726,0.0
51226.06,0.38870978,0.0
48477.8,0.4257765,0.0
44248.49,0.5068184,0.0
41882.195,0.56247866,0.0
40277.758,0.22936133,0.0
38628.242,0.2488777,0.0
37633.984,0.22143088,0.0
37879.69,0.17817526,0.0
38066.047,0.2042356,0.0
39081.46,0.21248907,0.0
40398.09,0.24437013,0.018333197
41808.156,0.2163842,0.41878754
43655.906,0.1374721,0.68290806
46030.234,0.11841292,0.6788697
48380.66,0.069809236,0.6766826
50892.0,0.07557768,0.6197022
53546.062,0.07282321,0.77612305
55828.367,0.066495374,0.77428377
57939.043,0.059447214,0.79104364
59105.695,0.056800433,0.7405393
59359.42,0.077493005,0.6231799
57404.094,0.09868253,0.3917919
54704.594,0.12855646,0.13770689
52855.137,0.15109523,0.0
50545.14,0.15698737,0.0
46955.332,0.2242527,0.0
43303.277,0.23805693,0.0
41268.426,0.25013328,0.0
36664.938,0.6878315,0.0
36009.574,0.715567,0.0
35604.477,0.7015867,0.0
36732.65,0.6618174,0.0
37189.258,0.6455078,0.0
40346.52,0.62865585,0.0
45665.566,0.63637125,0.0
45856.617,0.6238233,0.0
44513.86,0.54818803,0.3233806
44244.84,0.45113853,0.5747478
43559.36,0.44436535,0.77294016
42766.066,0.33856913,0.7820525
42483.375,0.33224806,0.7701142
43070.35,0.27347127,0.7138903
43051.047,0.32736748,0.6258756
42429.75,0.33569154,0.51006484
42546.562,0.3810875,0.23220956
43204.766,0.42068303,0.0
42848.46,0.4882495,0.0
43561.562,0.5796917,0.0
43019.23,0.65279764,0.0
41094.895,0.6561912,0.0
39707.508,0.6546117,0.0
37143.094,0.63653505,0.0
42989.61,0.30194917,0.0
42038.125,0.26827168,0.0
42457.637,0.2636226,0.0
42918.133,0.2121022,0.0
43939.188,0.19821861,0.0
46370.52,0.18982506,0.0
49158.87,0.17449409,0.0
50143.27,0.17586109,0.0
50869.426,0.14408989,0.09022532
50552.625,0.11019086,0.2557864
50697.09,0.07850169,0.39725348
48884.605,0.09061463,0.5570427
47023.516,0.067998566,0.50758445
46080.066,0.10226881,0.4854818
44904.34,0.10655878,0.64478683
43695.78,0.112310596,0.55148154
44831.46,0.122635566,0.44183204
47000.547,0.16582578,0.1433315
48585.52,0.21580642,0.0
49307.902,0.2801964,0.0
48175.184,0.30479953,0.0
47214.312,0.32506752,0.0
45391.195,0.37376106,0.0
43391.59,0.39938965,0.0
49758.344,0.32957426,0.0
48193.01,0.2975552,0.0
46861.91,0.34275872,0.0
45722.473,0.26506793,0.0
45557.348,0.26053232,0.0
45398.227,0.21854296,0.0
46177.535,0.19194137,0.21387695
51015.27,0.17101261,0.65017927
54949.816,0.1538667,0.80261266
59455.145,0.14719453,0.77745163
63071.824,0.11289527,0.89302766
66802.97,0.08569338,0.88467634
69955.586,0.101877265,0.817495
71397.38,0.109572165,0.88674736
71490.164,0.14745182,0.84225917
71734.44,0.17133036,0.74601555
72028.484,0.21704157,0.7679615
70548.97,0.26235136,0.78031373
68418.45,0.3053379,0.38189548
65780.516,0.32309693,0.0
64346.207,0.31088716,0.0
60831.125,0.36239684,0.0
56360.97,0.4192063,0.0
53348.44,0.4675007,0.0
40437.89,0.7244011,0.0
39869.984,0.71382064,0.0
38767.5,0.6788879,0.0
38348.258,0.6968844,0.0
40318.164,0.645768,0.0
42430.96,0.65025616,0.0
43134.887,0.62316364,0.05159831
45264.664,0.61489904,0.11193409
46995.527,0.6185913,0.31680343
49519.88,0.5030324,0.4991665
52330.477,0.5301681,0.61738443
54650.61,0.40197885,0.7749306
56532.727,0.3394566,0.6925008
59055.17,0.27127495,0.76723075
60250.266,0.22704288,0.83953476
60225.914,0.26299375,0.7870439
59557.805,0.2904163,0.68174696
56909.707,0.30096045,0.30356917
56735.336,0.36701435,0.0
54191.164,0.42768636,0.0
51445.637,0.43443748,0.0
48258.24,0.45227194,0.0
44928.5,0.5287937,0.0
42800.69,0.4546392,0.0
38828.957,0.32789794,0.0
37652.117,0.2995568,0.0
37089.62,0.26454034,0.0
38163.977,0.24605663,0.0
39644.76,0.21224599,0.0
43741.91,0.17263132,0.0
44761.832,0.16819076,0.029921934
44808.758,0.15008289,0.339738
45101.363,0.17150222,0.5949651
45758.93,0.18961823,0.77715087
46271.07,0.25345004,0.77265394
46548.984,0.2579158,0.7964479
46381.023,0.27594835,0.7316543
45624.914,0.33471707,0.61817724
45640.133,0.2957442,0.4833527
45617.633,0.2985297,0.3010835
46369.293,0.305335,0.2610487
45405.957,0.34778318,0.15384461
46093.547,0.38516217,0.058645323
46800.34,0.46727642,0.0
45226.234,0.47626793,0.0
43334.703,0.4890476,0.0
41315.64,0.46600994,0.0
39198.09,0.50080943,0.0
51928.51,0.68702,0.0
50008.184,0.6950987,0.0
48597.586,0.6909207,0.0
47338.21,0.65896213,0.0
47665.363,0.63863057,0.0
47647.535,0.6379515,0.0
48489.633,0.65419555,0.06015739
52103.645,0.64732146,0.3292097
56207.914,0.69697165,0.5689824
60693.906,0.6529715,0.6386844
64260.473,0.63545567,0.70527935
67243.75,0.5734796,0.75703526
69198.14,0.54238087,0.8488666
71949.914,0.48164806,0.90988576
73860.805,0.4503971,0.9168507
74662.89,0.4336262,0.9088017
74328.24,0.45242044,0.88572395
72637.23,0.47074276,0.6387023
70743.5,0.48738182,0.23279193
67986.87,0.51386374,0.0
65571.09,0.5804173,0.0
61143.734,0.6574411,0.0
58155.555,0.69799095,0.0
55390.14,0.6889435,0.0
37078.93,0.10869767,0.0
36517.39,0.10647768,0.0
36760.438,0.12597924,0.0
37988.09,0.1310769,0.0
40545.5,0.12940255,0.0
43613.562,0.12921408,0.0
45232.164,0.14137062,0.0
45281.01,0.12598255,0.0
44951.63,0.13553032,0.45032898
44616.562,0.12945996,0.7855202
43359.03,0.14418168,0.79129994
41822.84,0.20160712,0.77415967
41710.81,0.24805515,0.7298584
41319.934,0.24430045,0.62114644
41087.41,0.2588092,0.5424308
41026.562,0.26607364,0.48490798
40939.62,0.28094557,0.26234883
41744.98,0.28642544,0.0
43355.68,0.33698294,0.0
41982.844,0.39624473,0.0
40742.848,0.43957838,0.0
39839.367,0.43047643,0.0
39200.703,0.42502224,0.0
37902.72,0.46078375,0.0
34849.92,0.4985341,0.0
34692.918,0.514414,0.0
34386.18,0.53355706,0.0
33689.52,0.52046895,0.0
35338.332,0.55239475,0.0
37611.93,0.5781018,0.0
41229.36,0.5526411,0.0
42289.94,0.59111863,0.0
41795.867,0.5937511,0.1244871
43194.977,0.62387663,0.40768623
43762.69,0.6745901,0.36675435
44270.285,0.7166679,0.46841425
44220.73,0.72240806,0.50962424
44367.586,0.6908292,0.63755286
44264.133,0.65753716,0.6270566
44515.332,0.6476752,0.68879604
44691.17,0.61478573,0.44343227
45726.094,0.59508485,0.053301543
46904.16,0.56672055,0.0
46476.473,0.5489245,0.0
45605.453,0.52125716,0.0
43860.203,0.5339212,0.0
41737.477,0.5050702,0.0
40133.297,0.4540155,0.0
38874.812,0.31832975,0.0
37092.227,0.30257183,0.0
37406.633,0.28252828,0.0
37033.277,0.28035143,0.0
37025.297,0.2803808,0.0
37158.516,0.31039533,0.0
37208.637,0.3247193,0.0
38778.16,0.25642383,0.040539533
42038.242,0.26034644,0.009553298
43324.23,0.2514302,0.34773356
46203.617,0.20718563,0.5235424
48124.977,0.2534727,0.5799353
48905.184,0.28932762,0.53733146
50260.875,0.39155227,0.41925457
51434.38,0.45850924,0.50965357
51956.55,0.4520681,0.4288275
52570.168,0.4386253,0.3184265
51476.242,0.398489,0.2612794
51978.67,0.39115056,0.063201204
51532.94,0.5028067,0.0
49961.9,0.53620213,0.0
49137.312,0.5823841,0.0
46025.023,0.5704625,0.0
43019.246,0.5698139,0.05462113
39111.12,0.463197,0.0
38149.094,0.41726106,0.0
37217.305,0.40429673,0.0
37365.754,0.36073104,0.0
39260.258,0.3183673,0.0
41764.867,0.32362506,0.0
44484.805,0.30301458,0.0
45397.387,0.28412473,0.0
46224.723,0.24763541,0.05647417
48232.887,0.2469128,0.22678693
49734.703,0.21397859,0.29027274
50743.32,0.22148514,0.39015663
51353.07,0.17393486,0.46080026
51644.965,0.19371657,0.476144
51452.062,0.20875244,0.5564234
51257.402,0.24476442,0.53630775
51312.637,0.2640205,0.42266014
51801.887,0.31322643,0.14545473
52644.31,0.31250346,0.003271073
53202.695,0.35537595,0.0
51934.13,0.38812706,0.0
49796.902,0.41862452,0.0
46882.414,0.4391157,0.0
44543.46,0.4571153,0.0
47436.48,0.560161,0.0
47224.395,0.5646643,0.0
46753.246,0.52939695,0.0
46349.07,0.47380197,0.0
47859.438,0.46830928,0.0
49534.836,0.47041073,0.0
52140.242,0.45224634,0.0
53856.363,0.43780708,0.04785846
54768.156,0.4153382,0.33167362
53839.586,0.3272596,0.7147826
52371.12,0.3130629,0.77262664
50755.64,0.28340134,0.7954793
49180.867,0.26626045,0.7688637
47822.668,0.2796698,0.69135237
46253.555,0.26648664,0.807655
44664.13,0.25151795,0.8896409
44903.555,0.2738898,0.86386716
45775.633,0.24570173,0.431343
47345.934,0.24479958,0.0107706785
48743.434,0.26096398,0.0
49138.605,0.28454265,0.0
48384.1,0.3069415,0.0
47090.95,0.31951964,0.0
46507.562,0.30082425,0.0
52692.844,0.37213185,0.0
49706.496,0.3653566,0.033060446
49102.414,0.35588303,0.0
48214.156,0.32375267,0.0
49051.27,0.2976868,0.0
48098.51,0.24838673,0.0
48559.914,0.2148197,0.03197995
51730.41,0.17364234,0.26630223
56223.47,0.16560738,0.6336732
60765.832,0.119089566,0.7335751
65697.73,0.09621564,0.7680168
70639.5,0.092736095,0.8045924
73771.72,0.10187787,0.7569305
75558.31,0.10688371,0.7427547
76826.0,0.12396304,0.72725904
77596.85,0.16053744,0.6711166
76384.41,0.20187934,0.6579423
75437.21,0.2381483,0.46904382
73271.85,0.23904954,0.11387198
71581.93,0.20973982,0.0
68402.37,0.22851664,0.0
63955.656,0.1947925,0.0
60887.08,0.1717317,0.0
57451.547,0.14407504,0.0
39085.176,0.1020841,0.0
37087.41,0.09621757,0.0
36759.35,0.071204446,0.0
37234.77,0.072764665,0.0
37800.363,0.09099044,0.0
38806.98,0.086136445,0.0
39889.34,0.09460032,0.12004468
42014.38,0.07428029,0.54347974
45603.145,0.08074451,0.77533543
49926.047,0.09670492,0.86348414
53918.043,0.10851064,0.8533422
57171.348,0.14249228,0.91706824
59275.96,0.17279698,0.90448964
60489.848,0.20286043,0.8647306
61991.19,0.18468326,0.809186
62982.703,0.19473283,0.8091893
62801.676,0.18627214,0.72108996
61218.477,0.21163481,0.60751885
58990.223,0.23628108,0.3723435
56656.426,0.29840335,0.027444005
53347.832,0.3027433,0.0
51101.676,0.4006537,0.0
47839.79,0.42486492,0.0
44633.758,0.4845497,0.0
40655.742,0.26790032,0.0
39909.977,0.25163737,0.0
38896.203,0.26302412,0.0
38946.625,0.2838391,0.0
39580.473,0.29294166,0.0
41339.15,0.2790085,0.0
44539.21,0.29627553,0.0
46487.133,0.33294618,0.029731706
47741.76,0.3186344,0.13852516
48136.785,0.38144636,0.26024705
48509.176,0.36500636,0.42299145
48494.605,0.37090203,0.42908186
47817.17,0.3654241,0.45857537
46755.793,0.34228492,0.5024817
45737.723,0.32965428,0.40682817
45454.723,0.33656165,0.33806488
45827.516,0.31008688,0.28206474
47345.652,0.30782193,0.17191358
48236.406,0.25328732,0.06377132
48366.977,0.26481313,0.0
47594.668,0.25885978,0.0
46348.08,0.29247454,0.0
44083.29,0.28462815,0.0
42547.062,0.26875648,0.0
36526.97,0.700226,0.0
35110.535,0.6867813,0.0
34254.645,0.64815676,0.0
34300.016,0.64937884,0.0
35044.02,0.6367789,0.0
36895.617,0.63699454,0.0
38404.617,0.6343515,0.06252943
39855.46,0.61458653,0.35576707
41611.195,0.58595747,0.6569268
42415.95,0.6104651,0.6525378
43470.94,0.6330153,0.70183015
44198.402,0.57100034,0.77506804
