TOTALLOAD,WIND,SOLAR
44133.863,0.20923238,0.88864005
44771.258,0.19328462,0.857529
45347.582,0.2254669,0.7204599
45856.496,0.23233949,0.6860152
46168.902,0.1990841,0.34029016
46812.62,0.21610446,0.0
45698.062,0.3052325,0.0
45496.42,0.42426044,0.0
44172.68,0.42710596,0.0
42016.312,0.36713818,0.0
39770.004,0.35818163,0.0
37083.984,0.24935922,0.0
49361.06,0.48791027,0.0
47308.55,0.46378472,0.0
46548.023,0.44570568,0.0
46120.445,0.4302588,0.0
46511.434,0.4115355,0.0
47667.547,0.38893256,0.0
49500.438,0.36109954,0.08177592
52318.426,0.35784212,0.42135903
56318.03,0.3482568,0.5760833
60119.145,0.30607784,0.6646256
63954.41,0.27887586,0.7350752
67618.03,0.26107466,0.71376824
70075.37,0.22711784,0.69992673
72774.5,0.23757565,0.7183689
74801.64,0.2855853,0.7207446
75618.59,0.32447606,0.7512206
75166.87,0.33540365,0.6955526
73137.3,0.34656364,0.6107585
71936.125,0.37016603,0.32109138
69428.086,0.3903166,0.0
66204.38,0.41018507,0.0
62206.777,0.46641853,0.0
58420.727,0.4914517,0.0
54804.977,0.44759238,0.0
49084.13,0.27221036,0.0
46963.69,0.23680766,0.0
45698.844,0.21303034,0.0
45565.395,0.19211762,0.0
46020.76,0.16917396,0.0
46777.688,0.14890519,0.0
47798.023,0.1307317,0.0322309
52140.113,0.10587988,0.4548622
57300.67,0.108337164,0.7069134
62755.004,0.10051743,0.83726287
66421.28,0.09020054,0.89256877
70166.18,0.09207311,0.91364807
73337.7,0.09694394,0.9071587
74685.484,0.11165164,0.9059195
75650.28,0.13831915,0.88305116
76138.94,0.15725362,0.8694962
75732.3,0.18801744,0.8193838
74702.266,0.18785195,0.74672073
72532.38,0.2133092,0.44618455
70237.14,0.24999076,0.0
65904.34,0.34985274,0.0
60664.406,0.39490992,0.0
56260.28,0.4296221,0.0
52379.58,0.50199383,0.0
34453.92,0.5066653,0.0
34410.723,0.52109426,0.0
34960.9,0.5451537,0.0
36044.527,0.56775343,0.0
38062.48,0.5973167,0.0
39088.99,0.5891653,0.0
40455.984,0.6148893,0.0
42197.062,0.61796945,0.1561653
43062.39,0.555288,0.35485917
43715.203,0.55317056,0.4886639
43943.45,0.47482565,0.54495364
43696.68,0.44694677,0.6107733
43793.395,0.4488255,0.6867934
44798.906,0.53927827,0.71123946
45377.785,0.546809,0.73904824
45298.668,0.42391178,0.77819353
45086.676,0.37942111,0.65345395
46131.688,0.46265098,0.42408797
46839.613,0.5226416,0.0
45735.863,0.5206724,0.0
43449.17,0.55077356,0.0
41239.363,0.5567376,0.0
38588.215,0.49996924,0.0
36554.4,0.43164828,0.0
35826.727,0.54395396,0.0
34460.45,0.5400303,0.0
33203.184,0.5249347,0.0
33572.31,0.49684408,0.0
34980.695,0.50497097,0.0
36858.184,0.50272167,0.0
39052.37,0.5403757,0.0
40211.77,0.5840466,0.06579482
41744.766,0.541056,0.38104704
43744.46,0.56348044,0.583577
44926.57,0.53811836,0.678019
46803.414,0.5617269,0.5934536
48513.004,0.5282616,0.7028211
48460.39,0.41548067,0.73260194
48707.03,0.44933793,0.6671955
48825.508,0.42962876,0.46738064
48310.742,0.28684413,0.2838619
48767.363,0.29794928,0.0
48927.098,0.26633316,0.0
48227.395,0.37924096,0.0
45339.656,0.24790016,0.0
43079.65,0.3097185,0.0
41161.098,0.2764296,0.0
39643.49,0.27984092,0.0
39843.164,0.36067113,0.0
38381.96,0.35342735,0.0
37001.48,0.3464717,0.0
36361.83,0.3375318,0.0
37340.68,0.3448525,0.0
38040.293,0.34594706,0.0
38819.457,0.37473375,0.121135354
39689.22,0.3694464,0.45393327
41266.12,0.35948226,0.6314739
42559.297,0.2851428,0.76231265
44864.55,0.19444324,0.88657516
47497.91,0.18478544,0.9375963
49827.66,0.15435499,0.9839842
50900.27,0.15847267,1.0572288
52509.652,0.14561675,1.1189022
54824.32,0.12360467,1.0359546
54677.395,0.12188308,0.9470922
53456.875,0.13429105,0.71973777
51163.496,0.13049407,0.29617724
50951.78,0.19915576,0.0
49027.246,0.35437915,0.0
46173.312,0.33540034,0.0
42540.85,0.27520722,0.0
39570.52,0.37587348,0.0
37796.83,0.57378846,0.0
35568.457,0.56318337,0.0
34221.453,0.5414201,0.0
35272.6,0.52711016,0.0
38256.42,0.5308218,0.0
39089.12,0.3998158,0.0
40399.273,0.31747437,0.19909966
41352.4,0.32230538,0.7841762
42657.04,0.2760516,0.93003803
44128.33,0.2558869,0.98458296
45871.992,0.28455532,1.0411742
47788.35,0.29353124,1.0813613
49164.496,0.27924272,1.1165543
50281.695,0.30475694,1.1422993
51158.49,0.25953203,1.0777769
52414.816,0.29122248,0.95923173
52381.625,0.36168256,0.78966296
50674.11,0.285399,0.61385554
49609.72,0.2990029,0.10613144
47146.164,0.32058674,0.0
45335.47,0.52273035,0.0
42803.453,0.55650514,0.0
40064.656,0.5554622,0.0
37077.47,0.50670075,0.0
40078.07,0.15234707,0.0
39188.96,0.13635848,0.0
38831.145,0.13979048,0.0
39664.82,0.13544363,0.0
42582.6,0.14615922,0.0
46337.54,0.15194848,0.0
50389.06,0.1318124,0.0
50564.023,0.13981567,0.048939645
49387.332,0.123810075,0.53488195
47255.297,0.11127423,0.7831817
45662.574,0.07581677,0.88578415
44481.727,0.06626756,0.9249027
44207.77,0.07636099,0.9377156
43168.164,0.06340443,0.98511815
43012.57,0.082844324,0.9601893
43149.504,0.12513517,0.84634423
43876.195,0.16080739,0.69860685
46200.3,0.21592508,0.16121303
46413.125,0.23754922,0.0
45937.49,0.28807816,0.0
45328.06,0.3630033,0.0
44158.363,0.344398,0.0
43030.508,0.39747044,0.0
40947.07,0.4102825,0.0
51676.23,0.52644074,0.031904675
49429.71,0.5125609,0.0
47614.33,0.49557048,0.0
46579.086,0.46761155,0.0
46524.8,0.42053446,0.0
46901.52,0.40021434,0.048066974
48031.37,0.33376303,0.25228322
50697.863,0.35602227,0.52788055
54841.52,0.337482,0.7146858
58442.14,0.28568283,0.81990814
61904.938,0.25368536,0.8702106
65729.0,0.19608124,0.9025163
69291.734,0.18388818,0.935372
72644.7,0.1848632,0.92824143
75443.92,0.17614469,0.8715549
77053.85,0.17351247,0.834857
78597.46,0.1805009,0.8600894
77203.88,0.18818307,0.7495912
74416.71,0.21980265,0.47363725
72283.914,0.27003118,0.065027736
69216.98,0.31055677,0.0
65268.844,0.3425383,0.0
61548.938,0.3873758,0.0
56563.844,0.3793947,0.0
34768.96,0.53349155,0.0
33543.215,0.5146687,0.0
33274.438,0.50317836,0.0
33175.85,0.49017867,0.0
33933.188,0.44679308,0.0
35657.0,0.45001844,0.0
37654.727,0.46932295,0.0
40064.35,0.49112135,0.12680177
41770.695,0.50715256,0.20797887
42739.13,0.44032016,0.31919718
43862.676,0.44801798,0.35525244
44408.227,0.42257628,0.3775186
45755.1,0.42947385,0.36677137
47073.875,0.4241235,0.41246945
47580.434,0.41273898,0.37417108
48319.062,0.4938119,0.25590152
47983.723,0.45772994,0.09773578
46984.875,0.46259892,0.0
46191.133,0.45011017,0.0
45126.707,0.4457296,0.0
44165.242,0.5350201,0.0
42170.8,0.5659902,0.0
40392.043,0.54287994,0.0
38392.85,0.5264535,0.0
35769.043,0.34239253,0.0
35976.445,0.3401735,0.0
36216.418,0.32826588,0.0
37008.562,0.35003164,0.0
38445.125,0.39805946,0.0
39823.9,0.36583015,0.0
42631.773,0.42048666,0.0
43761.445,0.39984664,0.0
44328.81,0.39021647,0.112724125
45046.312,0.45133388,0.20956478
46518.81,0.5194299,0.13095276
46688.75,0.41690898,0.16713041
46284.34,0.3837191,0.27147365
45787.684,0.3567614,0.32244197
44318.332,0.21188858,0.4528831
43972.492,0.13297698,0.5651573
44183.47,0.12159653,0.49823368
44175.035,0.057374217,0.35683206
45930.117,0.058680568,0.025677957
44726.293,0.055095397,0.0
43075.46,0.0690835,0.0
41391.95,0.057152618,0.0
38795.17,0.08424402,0.0
37367.83,0.19063573,0.0
38300.152,0.19487408,0.0
37539.797,0.17155528,0.0
37224.504,0.15092038,0.0
36967.82,0.14240944,0.0
39704.625,0.14584485,0.0
42463.207,0.1418049,0.0
46386.027,0.1292316,0.0
46694.83,0.10934865,0.0
45015.953,0.115282856,0.56069714
43224.96,0.10737939,0.76445305
41921.4,0.07678969,0.8474815
41798.348,0.0780339,0.8590896
40928.88,0.08317758,0.87187487
39795.434,0.06971958,0.8979133
39025.562,0.07774374,0.89176697
39618.836,0.08107181,0.86313003
39177.85,0.074668474,0.83311063
40696.926,0.20102581,0.56678665
42056.074,0.24229415,0.09089474
43560.332,0.37642688,0.0
43134.344,0.5584066,0.0
41689.227,0.66154045,0.0
40118.016,0.71349806,0.0
37849.805,0.735497,0.0
49844.51,0.09774374,0.0
48318.055,0.07090156,0.0
46712.56,0.05537169,0.0
45805.164,0.045631845,0.0
44754.914,0.038092945,0.0
44264.582,0.032180443,0.0
44998.406,0.02872825,0.0
47323.95,0.027712168,0.19874439
50029.266,0.026234087,0.39380482
54698.035,0.023866134,0.5594118
59571.938,0.026788067,0.5468138
63892.92,0.027403247,0.5635823
66064.51,0.02891108,0.53613985
66715.13,0.036230303,0.5209064
67049.49,0.039835457,0.5023543
65639.16,0.043769196,0.513744
64121.297,0.04467916,0.49520567
62992.24,0.049669888,0.30072078
60137.35,0.061832525,0.0
58278.945,0.07407212,0.0
55795.223,0.09726189,0.0
52326.434,0.06880216,0.0
49410.582,0.0738543,0.0
46252.395,0.046317372,0.0
37076.234,0.5377088,0.0
35445.297,0.54493576,0.0
34830.82,0.54006374,0.0
35419.36,0.54273546,0.0
37787.855,0.54650253,0.0
39090.992,0.48311946,0.0
40999.133,0.44825232,0.0
42020.285,0.41495225,0.3622966
44696.203,0.3914609,0.65706825
48179.39,0.39179564,0.747174
50819.184,0.34357828,0.793941
51715.62,0.30807248,0.8074652
53691.016,0.34709838,0.7460446
55380.664,0.3068469,0.684584
56512.656,0.27398735,0.69617
57075.145,0.32431102,0.6044565
56241.69,0.27899417,0.532274
54948.95,0.33246166,0.16175583
53686.43,0.37583405,0.0
51700.594,0.40398195,0.0
48812.31,0.35400784,0.0
46433.383,0.43695527,0.0
43857.336,0.50106466,0.0
40858.13,0.43487403,0.0
46234.652,0.39724317,0.0
44062.242,0.3833516,0.0
41877.47,0.34956858,0.0
41121.85,0.3166091,0.0
40395.11,0.2818218,0.0
40924.22,0.24903327,0.0
42650.793,0.1893098,0.16434538
44636.113,0.17101783,0.53103244
48060.03,0.15054685,0.8506262
52156.215,0.13906135,0.93573254
55964.16,0.12890542,0.93930733
60640.84,0.11549285,1.0207614
62831.15,0.11497161,1.031856
65936.59,0.10454551,0.9723045
67072.52,0.12034772,0.91104007
67939.305,0.13462321,0.84369123
68420.484,0.16593063,0.8112662
68348.42,0.21001144,0.79253006
66899.984,0.23007192,0.6245977
63706.02,0.31340498,0.18047097
62020.07,0.38597685,0.0
59294.516,0.4382756,0.0
55197.527,0.47838312,0.0
50739.934,0.45278773,0.0
53483.883,0.67658234,0.0
51064.297,0.65954137,0.0
49083.867,0.6483135,0.0
47651.37,0.6232087,0.0
46907.01,0.5675955,0.0
46935.582,0.51992995,0.0
49615.34,0.49347273,0.29782975
53125.766,0.5009704,0.7362084
56928.945,0.49452007,0.99532306
61297.13,0.48431954,1.0754787
64711.848,0.47631738,1.1109682
68113.836,0.44311115,1.0907738
70718.58,0.42015702,0.9919548
72201.03,0.41967103,0.9873844
72324.734,0.42966625,0.9583791
72597.336,0.48622328,0.8666314
73149.016,0.6005954,0.8221621
71569.49,0.645106,0.72039765
70167.164,0.6072165,0.50311553
67256.56,0.60621065,0.25117055
64819.438,0.60783553,0.0
63021.375,0.62899715,0.0
59056.03,0.66033196,0.0
55085.9,0.6405278,0.0
46803.387,0.30658212,0.0
45162.676,0.28385314,0.0
43912.82,0.24682848,0.0
44580.24,0.22765887,0.0
45619.938,0.19899061,0.0
46503.12,0.16882965,0.0
48301.55,0.14865232,0.12539652
52348.676,0.12872536,0.5127618
56533.38,0.12939864,0.7706354
59931.305,0.11738172,0.8417522
64127.38,0.11868525,0.82801634
67813.05,0.120311946,0.7856086
70533.69,0.13721213,0.76947236
73083.375,0.15840732,0.75219643
75397.766,0.18243003,0.72148794
75773.59,0.19982234,0.707971
75710.94,0.20798303,0.6802033
73765.15,0.20801072,0.59296393
72042.445,0.24714196,0.19763362
69642.14,0.27064583,0.0
65960.59,0.29227638,0.0
61152.68,0.3172073,0.0
56737.355,0.359287,0.0
52600.21,0.37670088,0.0
45761.895,0.42270336,0.0
44692.84,0.3886423,0.0
44142.387,0.36477804,0.0
44025.33,0.33540532,0.0
44274.75,0.29631484,0.0
43768.492,0.25350824,0.0
44169.113,0.2314067,0.0776925
46376.496,0.1873769,0.5645532
50319.13,0.1793845,0.7968545
54929.3,0.17942913,0.91100514
59200.71,0.16593884,0.95477253
62658.43,0.16033337,0.9170618
65996.17,0.14351314,0.85893315
68092.76,0.17741437,0.786277
68778.53,0.15366885,0.7404007
69808.445,0.1597902,0.7458234
68903.76,0.18837126,0.6655191
67464.9,0.20198208,0.5011042
65098.79,0.2155337,0.06425266
62809.78,0.23291478,0.0
60060.54,0.2876694,0.0
56931.113,0.30707195,0.0
53174.684,0.27895507,0.0
49658.984,0.30710062,0.0
36039.586,0.5970996,0.0
35207.445,0.6076472,0.0
33853.637,0.61462355,0.0
33079.855,0.6144081,0.0
32581.324,0.6213486,0.0
32832.883,0.6227461,0.0
34277.086,0.64089864,0.0
34304.15,0.6500629,0.080846034
34083.777,0.63360626,0.146041
34964.92,0.6252951,0.35494208
35094.87,0.5796894,0.56601995
35750.89,0.6026343,0.61499697
36092.703,0.5850001,0.6129122
37551.062,0.5293613,0.57622606
38373.062,0.46364477,0.54411304
39748.6,0.54918504,0.4396812
40410.777,0.50111514,0.36152953
43351.62,0.58171976,0.0
44843.62,0.5703764,0.0
43901.027,0.54248863,0.0
43276.695,0.50355536,0.0
42675.3,0.5038938,0.0
41228.086,0.43250075,0.0
39874.44,0.48186785,0.0
39573.688,0.52682596,0.0
36866.09,0.52467966,0.0
35280.996,0.5090272,0.0
34657.1,0.47475782,0.0
35713.16,0.42042437,0.0
37050.21,0.3764614,0.0
39005.82,0.33143747,0.0
42093.617,0.28290528,0.5261167
44609.473,0.278933,0.91315746
48947.688,0.2423737,1.0233411
52813.934,0.25570333,1.0823303
55937.965,0.280733,1.0848219
58043.84,0.29596245,1.1506003
60840.938,0.29401124,1.1739141
62734.055,0.31345475,1.1976241
64329.266,0.329307,1.0947139
65620.75,0.32816252,1.0477371
65275.297,0.2882786,1.0010424
61766.773,0.37968463,0.8059527
60062.7,0.39915112,0.31966603
58428.645,0.47175097,0.0
55158.363,0.5745237,0.0
51442.723,0.6209644,0.0
47729.66,0.6367086,0.0
46035.383,0.48548838,0.0
44813.367,0.48359978,0.0
45053.824,0.48470572,0.0
46018.797,0.50071865,0.0
46475.652,0.49214733,0.0
47253.168,0.49587476,0.0
49647.53,0.5057589,0.032445844
52644.258,0.5099748,0.39792487
56684.04,0.43507162,0.6236253
60229.867,0.43665096,0.735366
63641.57,0.45079398,0.7769284
66845.81,0.36378473,0.8359138
70240.45,0.3968846,0.87870246
71438.31,0.49263218,0.8954815
71244.086,0.52586865,0.8134893
71264.125,0.53261167,0.7750509
70736.914,0.51535636,0.69664055
69456.85,0.5355937,0.6008397
65603.95,0.57212836,0.35742614
63000.688,0.5993985,0.0
60501.746,0.62967366,0.0
58790.324,0.63998866,0.0
54919.844,0.62449837,0.0
50973.906,0.6352218,0.0
42957.164,0.49187884,0.0
41492.543,0.4917925,0.0
40287.543,0.47976485,0.0
40419.875,0.46294725,0.0
40743.766,0.44785887,0.0
41847.59,0.4087012,0.0
43032.07,0.42070386,0.12840153
45142.44,0.32940403,0.54039025
48000.844,0.31523106,0.85439956
52383.11,0.24701303,0.9564211
55410.355,0.2389001,1.0405781
59487.527,0.18288597,1.1089963
62522.973,0.19072184,1.1170919
64696.992,0.1679494,1.0908102
66830.086,0.19257535,1.1191792
68124.79,0.1931121,1.1585921
68580.81,0.19312118,1.0337298
66047.766,0.19413386,0.8716431
63258.348,0.24061175,0.4169163
61285.945,0.2746208,0.0
57159.715,0.28688487,0.0
53086.68,0.28545836,0.0
49054.605,0.26724368,0.0
45479.6,0.3576203,0.0
51137.53,0.38018334,0.0
48442.875,0.33889148,0.0
47096.785,0.29174456,0.0
47245.71,0.264446,0.0
48640.547,0.23701513,0.0
50249.973,0.20095405,0.0
51553.055,0.16648062,0.27175307
54206.086,0.13975509,0.7089994
59442.92,0.12770285,0.96235156
64686.29,0.1165474,1.0094739
69009.97,0.09992104,0.98765814
73632.664,0.08957012,0.94002783
77548.83,0.100568146,0.91449887
79103.3,0.123118155,0.8639389
80796.91,0.15103616,0.84069103
79852.97,0.16826949,0.79168355
78493.54,0.1838008,0.7262281
75589.55,0.17998017,0.5953737
72996.44,0.19583681,0.14877416
71623.51,0.2190053,0.0
68581.91,0.24051292,0.0
63933.895,0.27726173,0.0
59238.92,0.30110386,0.0
54727.7,0.30484778,0.0
45147.47,0.3246331,0.0
44668.535,0.3219407,0.0
44578.11,0.3391017,0.0
44730.89,0.35125226,0.0
45743.69,0.33958235,0.0
47384.09,0.33677822,0.0
50002.484,0.3500842,0.0
50820.77,0.3148519,0.0
49816.605,0.29518798,0.44798782
46941.77,0.25428507,0.8713802
44228.277,0.26610878,0.9316197
42711.207,0.22892109,0.9104317
41885.27,0.36695072,0.8175111
41491.188,0.38276678,0.7829746
40621.016,0.425995,0.6650185
39570.773,0.3995168,0.5870701
38491.043,0.3088107,0.4631693
38205.434,0.3473926,0.28271687
38522.465,0.3476174,0.0
40514.566,0.5378662,0.0
40991.082,0.6175984,0.0
40532.836,0.65259635,0.0
39349.734,0.65791,0.0
39186.992,0.61761814,0.0
41538.562,0.3959572,0.0
39966.09,0.3683507,0.0
38796.03,0.36962542,0.0
38704.535,0.35542876,0.0
40915.113,0.33801693,0.0
42388.867,0.27288395,0.0
44684.95,0.25103322,0.0
46283.715,0.19584717,0.0
48494.566,0.16073585,0.5057566
50721.664,0.111134544,0.7335295
52511.555,0.09908624,0.78653985
54881.793,0.11890306,0.80300754
58168.734,0.11630615,0.80497754
60829.523,0.10535795,0.7682831
63321.344,0.10186938,0.68749434
64204.48,0.09681604,0.6626796
63677.72,0.088205494,0.59885424
61596.16,0.076538615,0.3579773
59472.484,0.1106752,0.0
56904.95,0.15394378,0.0
55581.855,0.2277111,0.0
52578.203,0.25644174,0.0
49312.28,0.29047126,0.0
45006.266,0.19262166,0.0
46995.59,0.16169973,0.0
44641.395,0.12831204,0.0
43068.207,0.102074094,0.0
42775.42,0.09142085,0.0
42931.043,0.07610007,0.0
42507.98,0.056320198,0.0
44021.227,0.048495214,0.3083684
46557.66,0.04597861,0.575109
51474.12,0.036879137,0.7679584
56505.977,0.033234753,0.84458023
61387.402,0.031353053,0.9100638
63890.67,0.03045451,0.9594195
66888.84,0.033056717,0.8850832
68199.68,0.041105077,0.8530244
68467.06,0.052643597,0.82118416
66662.05,0.06721039,0.7516404
67025.7,0.08294619,0.73589134
66281.47,0.10286139,0.5932246
62270.457,0.12987098,0.343854
60577.242,0.15803935,0.0
58247.516,0.20202857,0.0
54920.83,0.27508587,0.0
51915.293,0.22981188,0.0
48773.906,0.25577354,0.0
34708.637,0.54818183,0.0
33775.184,0.5664396,0.0
33805.21,0.5684233,0.0
34399.344,0.5677554,0.0
35127.824,0.52345765,0.0
37085.453,0.46261343,0.0
39525.375,0.50770813,0.0
41676.555,0.48143277,0.2769676
42941.797,0.410152,0.54648185
43095.09,0.3815149,0.5529174
43656.688,0.36777967,0.5930617
43712.156,0.2679152,0.68925625
44610.996,0.31378943,0.74023163
45559.656,0.24149519,0.8226624
45516.9,0.18731858,0.8604689
45841.527,0.1296516,0.8155532
46092.31,0.13099603,0.6772665
46476.27,0.1466792,0.27214622
45626.633,0.1181714,0.0
45110.562,0.15861495,0.0
43205.184,0.30783328,0.0
39503.113,0.18706982,0.0
37055.277,0.2419222,0.0
34619.84,0.29876545,0.0
43349.742,0.58269024,0.0
41887.598,0.580739,0.0
40924.246,0.58021253,0.0
40369.863,0.5847086,0.0
40951.457,0.56627655,0.0
41880.773,0.57336944,0.0
42239.242,0.57171583,0.0
43665.383,0.53771865,0.0
44409.195,0.5903403,0.076439545
45242.74,0.42627054,0.470595
44361.145,0.32296756,0.57301843
43556.137,0.39661542,0.4828991
41854.805,0.33142653,0.39482275
41621.53,0.3547057,0.3865409
41933.715,0.4077227,0.2542641
41852.79,0.43457174,0.23540828
42809.418,0.42708543,0.0
44747.21,0.38174278,0.0
45691.52,0.27860147,0.0
46643.41,0.36300984,0.0
45676.527,0.39609158,0.0
44572.63,0.3328781,0.0
43608.613,0.31065992,0.0
41874.492,0.32117495,0.0
44633.42,0.42797008,0.0
42992.855,0.42511517,0.0
41609.28,0.41231176,0.0
41292.984,0.35750926,0.0
42179.25,0.28761223,0.0
44396.52,0.293339,0.0
45638.67,0.24999389,0.0
48015.8,0.21819876,0.46401945
51059.055,0.17866412,0.94701123
54549.277,0.15004854,1.0198021
58961.83,0.13694344,1.0266683
63132.555,0.10163147,1.0139711
66820.06,0.08517096,0.9925434
69332.11,0.1118031,0.9003228
73229.12,0.1192435,0.8704867
72663.29,0.13041799,0.82558995
71280.695,0.17980652,0.74881417
68945.63,0.17624092,0.5287955
67051.03,0.24152362,0.02026441
64082.492,0.2703045,0.0
60185.305,0.25168544,0.0
56487.863,0.3532807,0.0
52418.68,0.3455407,0.0
48140.01,0.37098876,0.0
40279.707,0.5968344,0.0
38665.16,0.59012693,0.0
38088.477,0.577898,0.0
38738.293,0.57733977,0.0
41786.3,0.5832575,0.0
45817.23,0.59441084,0.0
48171.074,0.58366627,0.0
48415.742,0.53211254,0.0
47154.297,0.44786978,0.032799866
46190.996,0.38711053,0.13776106
45511.96,0.43583906,0.18825278
45018.844,0.35512808,0.16062406
44484.46,0.29074153,0.17163244
