HOUR,TOTALLOAD,PRICE,WIND
57,97.02778127456652,169932.85928143706,0.4693424170616113
58,95.83872638971896,153827.8443113772,0.4325385071090046
59,94.25356649812004,140612.79940119758,0.3917870488516222
60,92.6073677775564,128317.29041916164,0.3572217918337586
61,91.14067870399356,118570.20958083832,0.3167608457892818
62,90.04216474877701,107220.50898203591,0.2951718009478672
63,89.09384330604331,100810.02994011973,0.2779461356179365
64,89.16311312861086,109479.94011976047,0.2623724024790375
65,91.7842684172746,165413.997005988,0.2513215457528253
66,96.11913507065992,233328.2934131736,0.2478410955158585
67,97.43082251188206,196231.58682634728,0.2449701512942034
68,97.10713175222068,169328.5928143712,0.2435118939117753
69,95.90475930468988,160422.23053892213,0.2365965639810426
70,93.51712377835332,162996.93113772452,0.2214671436383521
71,90.40821275641696,133650.59880239516,0.2051642818082391
72,87.78530028934361,151515.86826347304,0.1951273696682464
73,86.56369136238153,140113.62275449096,0.1808011301494713
74,86.09036298868239,135358.30838323353,0.1632450783813343
75,86.02377517526635,140507.7095808383,0.1546721199416697
76,86.8900641311944,143318.86227544906,0.1434845515858549
77,89.0581448394064,165098.72754491013,0.1409098158950054
78,93.33298997764308,215279.11676646705,0.1365692216551221
79,98.6301430179646,316717.0658682634,0.1285601986875683
80,100.32119602950988,284480.7634730538,0.126253189938024
81,99.30055282276042,271607.26047904184,0.1226645096609551
82,97.58332710121968,253741.99101796403,0.1124965822092599
83,95.49348707377156,233748.6526946107,0.1073414145096609
84,93.3434405650264,220192.0658682634,0.1047894640904119
85,91.479074272451,189138.0239520957,0.1045957892818082
86,90.01220023273979,180573.2035928143,0.1043109733868027
87,88.86467024820307,174215.2694610778,0.1057122675902296
88,89.07904601417309,181282.55988023948,0.1066350710900473
89,91.6702367867996,247778.1437125748,0.1097737422530076
90,95.8668412442724,330299.9251497005,0.1131402661319722
91,96.97303129464666,289735.2544910179,0.1173156671527524
92,96.66154830077822,253663.17365269447,0.1207220652570178
93,95.54222565386912,240921.0329341316,0.1284120944221655
94,93.24383629412488,256894.6856287424,0.1298190849434925
95,89.85248196361543,202773.4281437125,0.1288677998541742
96,87.27766069512037,221164.1467065868,0.1333166241341596
97,85.77277611191747,189768.56287425145,0.1387680003645643
98,85.19207488908495,174530.53892215565,0.1444586219467735
99,85.03596345985396,179207.03592814368,0.1532537367845424
100,85.78304173315246,172455.01497005983,0.1634330568720379
101,87.80259462421695,187193.86227544904,0.1755377324097703
102,91.81543521327627,268664.745508982,0.1764035727305869
103,96.72924591108452,372440.9431137724,0.1741535271600437
104,98.72993225501448,318634.95508982026,0.1697445771053591
105,97.8043616485313,307442.88922155683,0.1614906124681006
106,96.32879419984631,281012.7994011975,0.1388249635435654
107,94.20797234254488,268139.29640718555,0.1191498815165876
108,92.11434050905504,260730.4640718562,0.1172814892453518
109,90.06167867743088,246175.52395209568,0.11875113926358
110,88.34916959267375,219141.16766467065,0.1196625501275975
111,87.05033729876389,205742.21556886224,0.1215537276704338
112,86.90042223550356,195706.13772455085,0.1264240794750273
113,89.11233992088111,276861.7514970059,0.1330830751002552
114,93.02714845130012,344986.2275449101,0.1431028982865475
115,94.01875197275427,282641.69161676645,0.1620146737149106
116,93.75314058368352,249118.0389221556,0.1728946409041195
117,92.8131426176269,223843.9371257485,0.1930937841779074
118,91.259334488178,231173.95209580832,0.2013705340867663
119,88.68959978876335,183594.53592814368,0.2046174352898286
120,86.46362467610906,144711.30239520955,0.189117754283631
121,84.84008430872173,117545.58383233532,0.1975198231862923
122,84.08227799881733,108481.58682634728,0.2020768775063798
123,83.8014993855796,108534.13173652692,0.2107523696682464
124,84.08791946634287,103568.63772455088,0.2203848432373313
125,85.16627211138623,102806.7365269461,0.2284565257017863
126,87.15734021560051,117098.95209580836,0.2372231589500546
127,89.77368638440643,125033.23353293411,0.2511392635800218
128,91.74764511989576,124245.0598802395,0.2747220196864746
129,92.22726234263976,134648.95209580834,0.2987889628144367
130,90.9493312234966,109085.85329341317,0.3091106908494349
131,88.63780926721753,94189.37125748502,0.3165386893911775
132,86.10303316984628,79975.9730538922,0.3247470834852351
133,83.64834741472269,72961.22754491017,0.3471620944221655
134,81.66560278718539,65552.39520958083,0.372294248997448
135,80.4139368611119,58222.38023952095,0.4077709168793291
136,80.67705120717952,58327.470059880245,0.4365031443674808
137,83.61940021250155,73276.49700598801,0.4951581297849069
138,88.12933732532657,96291.16766467063,0.5365475756471018
139,89.06591341763826,79424.25149700599,0.5704235781990521
140,88.79632525637741,69966.16766467065,0.5927588406853809
141,87.69697895349314,64422.67964071857,0.6107933831571272
142,85.94470214683477,67076.19760479042,0.6225448869850528
143,83.30652997252025,54675.598802395216,0.6346438662048851
144,80.85434126039976,60350.44910179641,0.6455124407582938
145,79.01698002548753,49894.01197604792,0.6564379784907035
146,77.77890911131982,48212.57485029941,0.6503827925628873
147,77.0471830283367,45742.96407185629,0.6494599890630696
148,76.64451172331793,42222.45508982036,0.642812386073642
149,76.669019737978,42038.54790419162,0.6319609004739336
150,77.47963388324432,46583.68263473054,0.6073357181917608
151,79.11297745649568,49999.10179640719,0.5754477305869485
152,80.52408420247097,47949.8502994012,0.5490794750273423
153,81.54824176603961,51706.81137724551,0.5156249999999999
154,81.42551672659084,52967.88922155688,0.4607922438935471
155,80.52315937172908,49972.82934131737,0.417608457892818
156,79.51194943854689,46557.41017964073,0.377865247903755
157,78.55040291620419,46977.76946107785,0.3457608002187385
158,77.7782617298005,44324.25149700599,0.3245249270871309
159,77.34775301945086,43325.89820359282,0.3059606270506744
160,77.79194922478047,45191.24251497006,0.3031067717827196
161,80.26069240718078,62951.42215568862,0.3145392818082391
162,83.33852911618965,83549.02694610777,0.3310301221290557
163,82.97876995759457,61847.97904191616,0.3566578563616478
164,81.8709152118849,56383.30838323353,0.3648434651841049
165,79.70523906360184,50288.09880239521,0.3647865020051039
166,76.6506156062144,50944.91017964072,0.3751879784907035
167,73.13487154092078,43877.61976047904,0.3796083211811885
168,70.37184721645116,40252.02095808384,0.4672461720743711
169,68.7057646349369,38465.49401197605,0.4625865840320816
170,67.82190389491294,38491.76646706587,0.4578757291286912
171,67.49229421850345,39253.66766467066,0.434275884068538
172,68.16806804160224,39437.5748502994,0.4100779256288734
173,70.23423240205797,46031.96107784431,0.3826729402114472
174,74.46052392634545,55647.67964071856,0.3519925720014582
175,79.866344578839,76297.82934131735,0.3278287914691943
176,82.04099158531842,68416.09281437124,0.3022352351440029
177,81.90735354311536,67759.28143712574,0.2800480769230769
178,81.86777078736247,67286.37724550898,0.2466904393000364
179,81.60632113663027,66892.29041916167,0.2100403299307327
180,80.93424663649904,63161.60179640717,0.1889012942034268
181,80.231930171108,62767.51497005988,0.1766086401749908
182,79.63402709647633,60140.26946107784,0.168388853445133
183,78.98886517093409,56619.76047904192,0.1642419340138534
184,79.0600771380596,58984.28143712575,0.1606532537367845
185,81.1903322689283,76744.4610778443,0.1577595242435289
186,84.63033269646117,108612.9491017964,0.1610064254465913
187,85.0901585413287,83732.9341317365,0.1647546026248632
188,83.85255004253193,73828.21856287424,0.16979584396646
189,82.05782350482082,69283.08383233534,0.178699188844331
190,78.89111056151634,59877.54491017964,0.1949336948596427
191,75.04751399822283,50787.2754491018,0.2168189482318629
192,72.08657589498883,43746.25748502994,0.2471176631425446
193,70.13370330041457,40698.65269461079,0.2674250364564345
194,69.21257188149245,40488.47305389222,0.2889001549398468
195,68.76560118393715,40593.5628742515,0.3092644914327378
196,69.34935434821794,40015.56886227545,0.331981407218374
197,71.50679950289818,45322.604790419166,0.3474583029529711
198,76.2055870532171,54202.69461077845,0.3604800856726211
199,81.77769227310243,78084.35628742514,0.369947366022603
200,83.64196608260364,66156.6616766467,0.3926813707619394
201,83.10695149842046,59772.45508982036,0.4081639628144367
202,82.8073063380482,59089.37125748503,0.4118437841779073
203,82.19414355617535,54386.60179640718,0.4127893729493255
204,81.10774488367754,50183.00898203593,0.4164464090411957
205,80.1053208425433,47004.04191616767,0.4363094695588771
206,79.21489380425193,45690.41916167665,0.4533072821728034
207,78.46763056480506,44219.16167664671,0.473233002187386
208,78.65111698399598,44849.7005988024,0.4974651385344513
209,80.76158073698822,57460.479041916165,0.5209225756471016
210,84.15996378113606,68442.36526946108,0.5439413962814437
211,84.57669251343155,57828.29341317365,0.5684127779803135
212,83.38366085639386,52941.61676646707,0.5870910043747721
213,81.53279709265004,46242.14071856288,0.6004203882610281
214,78.20285152340205,40146.93113772456,0.6079566168428727
215,74.05859248592019,36284.88023952096,0.6168428727670433
216,71.01016539450342,30872.754491017968,0.6020153572730587
217,69.01308589046684,27851.42215568863,0.606042654028436
218,67.82097906417104,27352.245508982043,0.600727989427634
219,67.28392985235571,27404.79041916168,0.6012235690849435
220,67.51985417461175,27273.42814371259,0.6023343510754648
221,69.3587876217852,30399.850299401205,0.6038438753189938
222,73.65323917174995,41723.27844311378,0.6013602807145461
223,79.0676607501431,55910.40419161676,0.5991956799125046
224,80.61092580913441,50577.09580838324,0.6013944586219467
225,80.04622415813655,46636.22754491018,0.6079053499817717
226,79.72355071229126,47266.76646706587,0.6182270780167699
227,79.36591866440251,45506.51197604791,0.6148035909588042
228,78.566957386484,41171.55688622755,0.6013204064892452
229,78.13718854072788,39647.75449101797,0.5943025428363106
230,77.61132978088942,39332.48502994013,0.5652285362741524
231,76.71035967214048,38885.85329341318,0.5392533266496536
232,76.51531286867595,39700.2994011976,0.5153515767407947
233,78.11508508599672,51444.08682634731,0.4884706525701786
234,80.44473372481683,59956.36227544909,0.4750159496901203
235,80.58900732055163,51496.63173652695,0.4701683831571271
236,79.19769195245277,46662.5,0.4758134341961356
237,77.10479998355643,42064.82035928144,0.4900257473569084
238,73.64121637210538,38386.67664670659,0.5059982227488151
239,69.81833601743018,35417.88922155689,0.5452686383521691
240,66.89207906701705,30977.84431137725,0.5208086492890994
241,64.71086576227023,28823.50299401199,0.5309480951512942
242,63.54955579967936,27483.607784431148,0.5344627232956617
243,62.90254421265333,26958.15868263474,0.5525485326285089
244,63.180178401368615,27036.9760479042,0.563963953700328
245,65.12158309474343,28797.23053892217,0.5833200419248996
246,69.53469042889262,38885.85329341318,0.6026419522420707
247,74.96696124060425,49158.383233532935,0.6098705796573094
248,77.08315894419621,44665.793413173655,0.6138978764126868
249,77.09111248857647,43509.80538922156,0.6202777524608093
250,77.46622383748692,44403.06886227545,0.6170365475756471
251,77.81192556880528,43614.89520958085,0.6156694312796208
252,77.68235678186653,41933.45808383234,0.6118927725118483
253,77.62714438657572,40961.37724550898,0.6099617207437112
254,77.77641206831672,40777.47005988024,0.6044932555596062
255,77.45577325010355,40541.017964071856,0.6002210171345242
256,77.39399455654534,41986.00299401198,0.5932031534815894
257,79.27500780247475,52468.7125748503,0.5836903025884068
258,81.98226483320842,60691.99101796407,0.5735793383157126
259,82.67625782192243,53861.15269461077,0.5649949872402479
260,82.21042057723261,51522.90419161676,0.5492218829748451
261,80.84934717439357,46531.1377245509,0.5266530714546117
262,78.14477215281138,39910.47904191617,0.4994588497994895
263,75.14360391230518,39069.76047904192,0.479538826102807
264,73.17519416126717,38833.30838323354,0.4998917699598979
265,71.91261523243936,35943.338323353295,0.480057191031717
266,71.61463476740252,36389.970059880245,0.4545035089318264
267,71.98345726726812,36626.42215568863,0.4397386529347429
268,73.07817941644295,38833.30838323354,0.4264491432737877
269,75.85526116818927,41224.10179640719,0.408699416697047
270,80.77230877359415,52363.62275449101,0.3836925811155668
271,87.04747032346403,73775.67365269459,0.3632371035362741
272,90.24701475810558,75798.65269461078,0.3456753554502369
273,90.99732993900068,77191.09281437125,0.3243084670069266
274,91.64563628906534,76875.8233532934,0.2981623678454246
275,91.58441249395224,72383.23353293413,0.2768638352169157
276,90.98234768098206,64921.85628742514,0.2635914145096609
277,90.02477793082949,60219.08682634731,0.2575362285818447
278,89.27760717445682,58879.19161676646,0.2568184925264309
279,88.42361846739587,55043.41317365269,0.260002734232592
280,88.40133004651634,56593.48802395209,0.2702504101348888
281,90.33256160173036,71227.24550898203,0.2885925537732409
282,93.53691515622975,86911.90119760478,0.3096119668246445
283,93.90878959754356,74196.03293413174,0.3250603809697411
284,93.03704414023836,70859.43113772455,0.3378600072912869
285,91.8043372443736,61900.52395209581,0.3430037823550856
286,89.37758137765508,58274.92514970059,0.3336959989063069
287,86.22807028614977,54018.787425149705,0.3204235781990521
288,83.82915182476214,65237.12574850299,0.2937762030623405
289,82.06864402450091,60192.81437125749,0.2682453062340503
290,81.22741798167807,58327.470059880245,0.2539703335763762
291,80.83122049185252,57145.20958083832,0.2385504010207801
292,81.05678670979944,55017.14071856287,0.2228969194312796
293,82.23196913351863,65368.48802395209,0.2098409588042289
294,84.13628811414368,74143.48802395209,0.1828233230040102
295,86.77557008534846,96448.80239520955,0.1626469650018228
296,88.62828351057607,106852.69461077845,0.144116842872767
297,89.83028602581008,119831.28742514968,0.126458257382428
298,89.66566615375372,121013.5479041916,0.1003577287641268
299,88.2600159091556,105565.34431137724,0.0861682008749544
300,86.09054795483078,91851.122754491,0.0835649835946044
301,84.12287806838627,81289.59580838321,0.0801016223113379
302,82.2557372835852,73040.04491017964,0.0790250182282172
303,81.36059360851019,67838.0988023952,0.0737160499453153
304,81.48572320788784,71857.78443113771,0.0759831844695588
305,83.81990351734322,100941.39221556883,0.0796743984688297
306,88.32558640875557,152698.1287425149,0.0854675537732409
307,89.61285831839183,123062.79940119758,0.0932202424352898
308,89.56569195055546,104566.99101796406,0.1102180550492161
309,88.73380669822568,97079.34131736528,0.140260435654393
310,87.16464637846144,85177.91916167665,0.1626298760481224
311,85.01459986971632,81709.95508982036,0.1799922530076558
312,82.96859681943378,72330.68862275447,0.2129454520597885
313,81.7058329244576,67181.2874251497,0.2378554502369668
314,81.23601890757763,64475.22455089819,0.2619622675902296
315,81.08989565035907,63424.32634730538,0.2852716004374772
316,81.19569628723126,57985.92814371257,0.3051175720014582
317,81.98060013787303,62163.24850299401,0.3205716824644549
318,83.2685194290286,69283.08383233534,0.3324314163324826
319,85.47498061302899,79818.3383233533,0.3574610371855632
320,87.2748862028947,83023.57784431138,0.377398149835946
321,87.87389907441666,86360.17964071855,0.393803545388261
322,87.414998060291,77716.54191616764,0.4056860645278892
323,85.94812402057977,67864.37125748502,0.4130400109369303
324,84.4563720339117,61427.61976047905,0.4177166879329201
325,83.02482652854067,56357.03592814371,0.4226326102807145
326,81.93583832996558,53939.97005988024,0.4250535453882609
327,81.22741798167807,51864.44610778443,0.4217439846882974
328,81.2976126349875,53414.52095808384,0.4157514582573824
329,83.59230267176416,73539.22155688622,0.414788780532264
330,87.16529375998078,104356.81137724548,0.4175116204885162
331,87.93956205709082,83286.30239520957,0.4284713361283266
332,87.58035779694086,68836.45209580839,0.4562864564345606
333,86.91632932426407,62688.69760479041,0.4865282081662413
334,84.82870889059649,57434.206586826345,0.5106122402479037
335,82.2114378910487,51995.80838323353,0.5443458348523514
336,80.25995254258727,56041.76646706587,0.6126389901567626
337,79.27685746395855,51838.17365269461,0.6471131060882246
338,78.90553792108983,52205.98802395209,0.6520689026613197
339,78.86179342699845,53388.24850299401,0.6529290466642361
340,79.84618326866583,55857.85928143713,0.6511973660226029
341,81.90938817074752,58169.83532934131,0.6510321728034998
342,85.76408270294371,73670.58383233532,0.6460478946409041
343,90.16951394193522,100179.49101796409,0.6401408129784906
344,92.20552882020536,110031.66167664668,0.6289532446226759
345,92.46734840323433,100888.8473053892,0.631977989427634
346,92.11341567831312,92613.0239520958,0.6261335672621217
347,90.8686859828038,84494.83532934131,0.621098022238425
348,89.23922669866839,76008.83233532932,0.6104971746263215
349,88.00291296291026,67549.10179640717,0.6025679001093693
350,86.86481625194081,62189.52095808384,0.5987399744804958
351,86.06058343879354,60061.45209580837,0.5920809788552679
352,86.00860795109935,63319.23652694611,0.5875410134888808
353,87.62410229103224,83549.02694610777,0.5770540922347793
354,91.194226403949,128107.1107784431,0.5637361009843237
355,92.4498691022126,106931.51197604788,0.5562796208530806
356,92.01418133970836,94872.45508982032,0.5454110462996719
357,90.7917400650786,84994.01197604788,0.5349184287276704
358,88.28387654229635,79240.34431137724,0.5187067079839591
359,85.59715075403263,69939.89520958083,0.5053773240977032
360,83.42555568900146,62058.15868263473,0.4995385982500911
361,82.42794076772506,60035.17964071856,0.4784622220196864
362,81.65163784298286,60271.63173652694,0.4476337495442944
363,81.73404026208523,61112.3502994012,0.4374658220925992
364,82.7193549344945,61716.61676646707,0.4276282810791104
365,85.23332234017323,70728.06886227545,0.4200293930003645
366,89.64504242820956,97105.6137724551,0.4000239245351804
367,95.1410340780374,139404.26646706584,0.3782013306598614
368,97.590355814858,144159.5808383233,0.351405851257747
369,97.78715979673215,133309.0568862275,0.3195976121035362
370,97.48964174706624,125926.497005988,0.2797347794385709
371,96.95499709517982,116993.86227544908,0.2500113926358002
372,96.0696566259688,106274.7005988024,0.2144435836675172
373,95.08693147963685,96369.9850299401,0.1898924535180459
374,94.56671418732392,88856.06287425148,0.1759535636164783
375,94.38119314050084,85125.37425149699,0.1658425993437841
376,94.9751194429424,94320.73353293411,0.164378645643456
377,97.20100207252248,134176.0479041916,0.1848739974480495
378,101.38965298561504,198202.0209580837,0.1933558148013124
379,102.10639681057954,195522.2305389221,0.2066510207801677
380,101.15363618028478,183857.26047904187,0.2144891542107181
381,99.41014526567436,163285.92814371252,0.2280293018592781
382,96.56379369136047,125006.96107784427,0.2265596518410499
383,93.05896262882116,102438.9221556886,0.2325578745898651
384,90.7540069708095,99548.95209580836,0.325994577105359
385,89.55487143087532,93033.38323353292,0.3597851348888078
386,88.93005578165467,91719.76047904191,0.3927326376230404
387,88.96982350355592,101545.65868263472,0.4244782172803499
388,89.6288578902265,103621.1826347305,0.4545035089318264
389,91.75624604579536,129683.4580838323,0.484118665694495
390,96.0395996268574,193394.16167664665,0.5068697593875318
391,100.883585603653,272605.613772455,0.526983457892818
392,102.39068978063644,249643.4880239521,0.5489199781261392
393,101.44005626104804,210707.70958083824,0.5660488060517681
394,99.8860631654508,156087.27544910175,0.5732603445133065
395,97.69828356243656,108323.95209580836,0.5782674079475028
396,95.64941353685415,83338.84730538921,0.5825339500546846
397,93.44304483592794,69466.99101796407,0.5940519048487057
398,91.41072928062536,62005.613772455086,0.6000956981407217
399,89.7378029516211,57250.2994011976,0.6146440940576011
400,89.23691462181367,58695.28443113772,0.6401920798395917
401,91.17878173055942,79870.88323353292,0.6666002096244986
402,95.96450337061596,135831.21257485027,0.6811713908129785
403,97.68885028886928,127345.20958083827,0.6934241706161137
404,97.20433146319328,113131.8113772455,0.6987957983959169
405,95.63008457434864,94609.73053892211,0.700367982136347
406,92.65259200083482,76140.19461077845,0.690889309150565
407,89.18549403256459,57749.47604790419,0.6592519595333576
408,86.84853923088356,89801.871257485,0.606720515858549
409,85.550354318493,85099.10179640718,0.5678944130514035
410,84.72993696736268,93716.46706586824,0.5432749270871308
411,84.44906587105079,98051.4221556886,0.5270176358002187
412,85.11013488535352,126819.76047904188,0.5108173076923076
413,87.16991791369023,131023.35329341317,0.5400792927451695
414,91.43921406747556,271318.2634730538,0.5653937294932555
415,96.72166229900104,533018.1886227542,0.5436167061611373
416,97.9881255169448,308940.4191616766,0.5197662231133795
417,96.23538629491544,263856.8862275448,0.4911422256653299
418,93.6739750721778,145420.6586826347,0.4576193948231862
419,91.19607606543276,97105.6137724551,0.4033562705067444
420,88.63004068898564,75509.65568862276,0.3605199598979219
421,86.23352678752693,65053.21856287424,0.3283243711265037
422,84.43852280059323,58642.73952095808,0.3045992070725483
423,82.8754663637255,54281.5119760479,0.292870488516223
424,82.46465654817807,53913.69760479042,0.3067125410134888
425,84.3969054172082,71700.14970059879,0.3408619668246445
426,89.09976222279143,105197.52994011974,0.3862901020780167
427,90.83067543931216,103095.73353293411,0.4180869485964272
428,90.42393487902908,93874.1017964072,0.4342246172074371
429,88.9188653296778,84757.55988023951,0.4399323277433467
430,86.01711639392474,64133.68263473055,0.430886574917973
431,82.42766331850248,55069.68562874251,0.4317922894640904
432,79.6946035100701,51338.99700598802,0.512241387167335
433,77.8502135615195,47608.30838323353,0.5019994075829384
434,76.86304922762648,46609.95508982036,0.4919283175355449
435,76.61242009657437,47476.94610778443,0.4914156489245351
436,77.0455183330013,47818.48802395209,0.4925264309150564
437,79.1982468508979,54885.77844311377,0.5061520233321181
438,83.74203276887611,73933.30838323353,0.5141040831206708
439,89.1099353609522,120067.73952095809,0.5280258840685381
440,90.5107764856925,89670.50898203593,0.5451433193583667
441,88.89824160413366,72330.68862275447,0.5662196955887714
442,86.93334620991484,62767.51497005988,0.5745135344513307
443,84.76387825559003,55306.13772455089,0.574114792198323
444,82.45476085923987,47450.67365269462,0.5713292927451694
445,80.19900619669674,42669.08682634731,0.5726280532263944
446,78.60598524379178,38518.03892215569,0.5583815621582209
447,77.05846596338776,37283.233532934144,0.5487319996354356
448,76.64432675716957,38570.58383233533,0.5533118392271236
449,78.07559481331803,46925.2245508982,0.5464933467006926
450,81.43152812641313,60376.72155688622,0.5455648468829748
451,81.93944516985893,56724.8502994012,0.5366842872767044
452,81.02303038772045,53650.973053892216,0.5250808877141815
453,79.62385395831554,48711.75149700599,0.5036114655486693
454,77.11229111256573,44639.52095808384,0.4686930368209989
455,74.0342694374085,40015.56886227545,0.4403025884068538
456,71.23684140934058,40856.287425149705,0.387190120306234
457,69.24494095745858,38701.94610778444,0.3552223842508202
458,67.8699950934912,38307.85928143713,0.32448505286183
459,67.25368788709592,38518.03892215569,0.2943458348523514
460,67.3074205531997,38386.67664670659,0.2618312522785271
461,68.22771962445412,39148.57784431138,0.2300401020780167
462,69.87179123431142,43903.89221556886,0.2004306416332482
463,72.51921171604482,52284.80538922156,0.1757598888078745
464,74.34103579449331,54675.598802395216,0.1574690120306233
465,75.16034334873336,61926.79640718562,0.143438981042654
466,74.91692789746801,60586.90119760479,0.125786091870215
467,73.65379407019508,54307.78443113773,0.1094433558148013
468,71.94535424070227,46793.86227544911,0.0975836219467736
469,70.32116649179561,44087.7994011976,0.086931507473569
470,69.00883166905415,42590.26946107785,0.0796743984688297
471,68.06226740473005,40619.83532934133,0.0765585125774699
472,67.98504403778227,42196.18263473055,0.0749749362012395
473,69.44729392378404,54675.598802395216,0.0775724571636893
474,72.66662973630203,68153.36826347305,0.0852567900109369
475,73.27766540746853,60271.63173652694,0.0928101075464819
476,72.41257873150494,51312.7245508982,0.1015197776157491
477,71.09635961964754,46242.14071856288,0.1087882792562887
478,69.0235364778502,44403.06886227545,0.1096541195771053
479,66.44436850486825,40724.925149700604,0.1069996354356543
480,64.0052199062084,37178.143712574856,0.1111807327743346
481,62.17239034193143,35969.61077844312,0.116512486328837
482,60.93256224935413,34971.25748502995,0.1279848705796573
483,60.44101471003975,34708.53293413174,0.1418554046664236
484,60.32716804571313,34209.35628742515,0.1539885617936565
485,60.76433553740439,33894.08682634732,0.1633703973751367
486,62.02358507556138,35050.0748502994,0.1670673076923076
487,64.06024733535084,37861.22754491018,0.1729857819905213
488,65.91388559132032,40357.11077844312,0.1784485508567262
489,67.41655058074268,45296.33233532935,0.1806359369303682
490,68.16113181103808,45138.69760479042,0.174221882974845
491,68.12978004888801,43089.44610778444,0.1637919248997447
492,68.0139912400034,42169.91017964073,0.1597760207801677
493,68.03526234706688,40751.197604790425,0.1766257291286912
494,67.8121931721231,39096.03293413174,0.2047655395552314
495,67.68151458829408,38307.85928143713,0.2395586492890995
496,68.11877456305952,38990.94311377246,0.2820987513671162
497,69.9774993881094,46268.41317365269,0.3270540922347794
498,73.03822672839331,55411.22754491017,0.3703802861830113
499,73.30235838827699,49316.017964071856,0.4054297302223842
500,72.38751581839973,44192.88922155689,0.4299011119212541
501,70.55191176189707,38544.31137724551,0.4480495807510025
502,68.02268464897719,34025.44910179641,0.4645575100255195
503,64.9400388201105,30005.763473053903,0.4888523058694859
504,62.41423358093558,27483.607784431148,0.4731247721472839
505,60.9788037864486,24357.18562874252,0.4908118392271235
506,60.236812082230514,22281.66167664672,0.5034462723295662
507,59.83090386961513,22859.65568862277,0.5120306234050309
508,60.54246864242506,23253.742514970072,0.5204042107181917
509,62.7133238428627,25591.991017964083,0.5293075555960627
510,67.32046066666035,33105.913173652705,0.5311189846882974
511,73.03332512546129,50314.37125748504,0.5334544750273422
512,75.51455352287712,46399.775449101806,0.531665831206708
513,75.79348247463105,45559.05688622755,0.5285841232227487
514,76.40516552731687,46294.68562874251,0.5249840503098797
515,76.5818081990178,45532.78443113773,0.5224264035727305
516,76.31582687765034,43325.89820359282,0.5206662413415968
517,75.89780338231621,41355.464071856295,0.5229846427269412
518,75.53157040852788,39831.66167664671,0.5232580659861465
